0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.08052068,0.076678105,0.056967612,0.052812945,0.047614023,0.06454966,0.090925604,0.03729695,0.030799516,0.05678374,0.061093546,0.051039807,0.04043265,0.06529979,0.041487407,0.02988348,0.055917766,0.059896756
0.08073663,0.08162348,0.055494245,0.049638055,0.04251382,0.057385977,0.08788233,0.037234537,0.0336596,0.055324275,0.057608873,0.05457577,0.041430783,0.065741435,0.04211737,0.030626748,0.060811073,0.06559502
0.08840469,0.08037283,0.07795572,0.059897445,0.04546125,0.07455549,0.10604919,0.021677012,0.0089246165,0.03781955,0.053854126,0.06281341,0.024606362,0.04666429,0.04269772,0.025907096,0.060421508,0.08191772
0.09943738,0.07216335,0.06246795,0.057066634,0.073304355,0.06509607,0.09675312,0.027297089,0.010852365,0.05750984,0.047266964,0.07005065,0.044398982,0.03410194,0.019631129,0.03077361,0.079493746,0.05233479
0.08405666,0.10205764,0.015709743,0.06461893,0.029725695,0.06880335,0.040991228,0.028665325,0.061380185,0.07650542,0.080320835,0.042292148,0.03307881,0.07002869,0.035602175,0.09502458,0.022006921,0.049131602
0.12215179,0.122189544,0.06393832,0.03930813,0.11014401,0.0027259619,0.07631717,0.06269847,0.015741516,0.03141778,0.04067111,0.07432087,0.015896011,0.057796814,0.06904316,0.0065176217,0.063720345,0.025401296
0.109625034,0.1155059,0.068978086,0.01319843,0.030604277,0.034267973,0.09464979,0.104738876,0.05856511,0.11738387,0.041353215,0.0826388,0.008383047,0.018476829,0.018106023,0.021736005,0.049324356,0.012464329
0.120176345,0.11422233,0.034224536,0.033613857,0.059470642,0.062216826,0.11818586,0.06241425,0.004086701,0.025748765,0.044210445,0.11101614,0.048396423,0.035517484,0.023641422,0.010469573,0.00946345,0.082924955
0.088902056,0.018578473,0.04757898,0.057107545,0.031567834,0.08492581,0.09910103,0.107708804,0.012795506,0.0360812,0.017799772,0.055588022,0.047810335,0.067577526,0.07982291,0.023295157,0.033980843,0.089778244
0.008929022,0.055530295,0.0176303,0.017197687,0.09668269,0.063455895,0.082557164,0.045842595,0.021035392,0.064622976,0.06312791,0.020231444,0.07396277,0.008660009,0.07003878,0.10376028,0.095427,0.0913078
0.051137,0.08615753,0.029271262,0.10670976,0.019960282,0.10273589,0.123104,0.03268937,0.05078336,0.037706554,0.0735788,0.07173499,0.002541878,0.036438372,0.006890707,0.039100945,0.0067138197,0.122745484
0.1238205,0.12606099,0.026324114,0.07079872,0.034856435,0.02648619,0.123915255,0.014230828,0.0016614577,0.0066834954,0.016949585,0.08595585,0.11566938,0.029140774,0.055021297,0.016427906,0.006108652,0.11988857
0.09944187,0.09691205,0.063036725,0.03211025,0.034969598,0.08465704,0.061530538,0.05357275,0.06468197,0.058647633,0.011011066,0.07069537,0.08406236,0.051038485,0.020301335,0.05611326,0.024985367,0.032232333
0.09820422,0.10379057,0.0075989948,0.01605587,0.002980814,0.09730343,0.09988778,0.0937636,0.035123087,0.04342828,0.033221778,0.09797809,0.09597665,0.013441551,0.102949955,0.010404631,0.04462262,0.0032682258
0.12328961,0.12029369,0.010916139,0.097310685,0.073499486,0.12490704,0.12495828,0.034658898,0.012428007,0.0066009657,0.027207874,0.029833576,0.048036948,0.07505917,0.039138056,0.0010858868,0.0014914426,0.049284246
0.017270654,0.09308142,0.00095238973,0.073549554,0.11895697,0.05343118,0.093902126,0.011894268,0.11302627,0.023632966,0.05023352,0.0022966175,0.037859756,0.0071598813,0.11761287,0.07541948,0.0030565383,0.106663436
0.06023006,0.038886257,0.08101059,0.044759918,0.06923922,0.09449478,0.093864426,0.02787539,0.015833762,0.0012189477,0.015535756,0.05505083,0.032987874,0.07835426,0.08278697,0.07152981,0.04506903,0.091272146
