0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.045298014,0.042192873,0.054326534,0.048766866,0.036263946,0.053124297,0.07135114,0.0656245,0.058886036,0.06124228,0.059613887,0.053656522,0.04675105,0.056538984,0.056268167,0.070171215,0.05817024,0.06175345
0.049217004,0.03813433,0.057157796,0.046847127,0.03527999,0.06139431,0.071039625,0.06959779,0.058709383,0.06080092,0.05992225,0.0527881,0.041233215,0.054900605,0.058397,0.070667796,0.05640954,0.057503227
0.038773082,0.030901017,0.06041692,0.043542925,0.051562823,0.047694508,0.07746234,0.07056928,0.05840366,0.06242153,0.046767183,0.049815606,0.046309598,0.053376667,0.051260155,0.076009996,0.07311626,0.06159645
0.023310214,0.07539926,0.036079705,0.051334623,0.010512754,0.050864734,0.06069768,0.082613766,0.05736641,0.051720034,0.07669447,0.052706387,0.056550793,0.05493714,0.051708587,0.071299836,0.07803895,0.05816463
0.016757669,0.048825018,0.07697833,0.04887804,0.015265755,0.04323589,0.07039386,0.05698388,0.0473206,0.04718618,0.03097713,0.084081866,0.03921696,0.106337056,0.029524976,0.089727536,0.069208644,0.07910054
0.07635008,0.018572701,0.086183324,0.057029277,0.020872882,0.058010653,0.030698707,0.07872092,0.07336998,0.06597805,0.101108104,0.018799696,0.037882112,0.04481445,0.012671931,0.099247575,0.06030713,0.05938238
0.015722403,0.010299945,0.044789307,0.03199726,0.06719052,0.009445935,0.064464234,0.068927914,0.10556038,0.0767297,0.054991137,0.05042627,0.016501626,0.015473386,0.122745514,0.115201555,0.02548962,0.10404333
0.064742126,0.0003012839,0.060185965,0.06460876,0.096350335,0.041587546,0.04717286,0.009925468,0.03661443,0.018449303,0.088711575,0.051468916,0.053701844,0.023413653,0.08179481,0.0784328,0.0905034,0.09203489
0.055082973,0.004769183,0.064028405,0.01564555,0.06529203,0.045438554,0.07103207,0.03361364,0.08059153,0.07687885,0.04460507,0.07549176,0.050053943,0.06796186,0.07725432,0.056142215,0.03800794,0.078110196
0.0056803124,0.10890749,0.008782309,0.061690208,0.0028649515,0.12030998,0.05962974,0.0636343,0.049885932,0.072485454,0.07880305,0.022839174,0.021888662,0.10577604,0.04178627,0.06282972,0.05443118,0.057775296
