EQNR.OL,ORK.OL,NHY.OL,TEL.OL,STB.OL,WAWI.OL,AKRBP.OL,MOWI.OL,YAR.OL,NOD.OL,DNB.OL,SNI.OL,SUBC.OL,SALM.OL,RECSI.OL,ATEA.OL,GJF.OL,BELCO.OL,BWO.OL,LSG.OL,BRG.OL,BOUV.OL,AKER.OL,ODF.OL
-0.6375959908069819,-0.36974019551907344,-0.6608520408355483,-0.46384186399650096,0.0405785713729494,0.6286681316155672,-0.43390273631376053,-0.24687624949553924,0.4428456610726159,0.2559135492487254,-0.09400859941504361,-0.19333959647980004,-0.38724270508596437,-1.163287545297358,-0.24875916820247962,0.8420241534015527,-0.5967300694640094,0.2929191762057468,0.10448363011538565,-0.3220574277567724,-0.25306168313455074,0.21732727418769793,-0.5410968109256874,3.2408630466501367
-0.6375959908069819,-0.36974019551907344,-0.6608520408355483,-0.46384186399650096,0.0405785713729494,0.6286681316155672,-0.43390273631376053,-0.24687624949553924,0.4428456610726159,0.2559135492487254,-0.09400859941504361,-0.19333959647980004,-0.38724270508596437,-1.163287545297358,-0.24875916820247962,0.8420241534015527,-0.5967300694640094,0.2929191762057468,0.10448363011538565,-0.3220574277567724,-0.25306168313455074,0.21732727418769793,-0.5410968109256874,3.2408630466501367
-0.3184955715559479,-0.6108811971726456,-0.4130512139451294,-0.11043157768489424,-0.3130111634426338,1.057775892686446,-0.2932093660756869,-0.7615044600910846,0.6042161437787574,-0.6968641090908916,-0.7952967863431514,-0.3577580237866287,-0.6635820700598256,-1.0705790894727856,0.9461106462741429,0.23777132933754308,-0.5955149692484849,3.198637453203317,2.5257766997225284,-0.5020205088695586,0.37643864699063595,-0.44924443370329165,-0.45293413342843086,0.8978413695994809
-0.3184955715559479,-0.6108811971726456,-0.4130512139451294,-0.11043157768489424,-0.3130111634426338,1.057775892686446,-0.2932093660756869,-0.7615044600910846,0.6042161437787574,-0.6968641090908916,-0.7952967863431514,-0.3577580237866287,-0.6635820700598256,-1.0705790894727856,0.9461106462741429,0.23777132933754308,-0.5955149692484849,3.198637453203317,2.5257766997225284,-0.5020205088695586,0.37643864699063595,-0.44924443370329165,-0.45293413342843086,0.8978413695994809
-0.6880331519637777,1.3402354131092153,-0.48639261792909066,0.26449593384284875,-0.5086083975296546,1.0325169110962726,-0.446875253587138,-0.2512192583848905,0.9306108759449138,-0.7752670354905453,0.37188582784434904,-0.49907728746875807,-0.19235475453242343,-1.162089578342896,0.07366720055597911,0.1045783409147166,-0.781162474904388,0.3907453051114022,0.34900242740050824,-0.7335399824340013,-0.18007210453007838,-0.27593578965163434,-0.8476668964368432,0.046753505840183215
-0.6880331519637777,1.3402354131092153,-0.48639261792909066,0.26449593384284875,-0.5086083975296546,1.0325169110962726,-0.446875253587138,-0.2512192583848905,0.9306108759449138,-0.7752670354905453,0.37188582784434904,-0.49907728746875807,-0.19235475453242343,-1.162089578342896,0.07366720055597911,0.1045783409147166,-0.781162474904388,0.3907453051114022,0.34900242740050824,-0.7335399824340013,-0.18007210453007838,-0.27593578965163434,-0.8476668964368432,0.046753505840183215
-0.8520836400867274,0.34812341568860145,-0.2704519970635518,-0.28135657901328376,-0.42330349869365663,0.006802469980279995,-0.6263338967306501,0.13547333570378453,0.44174194298459885,-0.8232348323767578,-0.41529025220420573,-0.7673618251475001,-0.5743711210027244,-1.1158575115345186,2.558159215531238,2.194001477145452,-0.574797320119213,-0.2044086853855271,0.5459762430257852,-0.1305820228329882,2.4698401884690155,-0.3939189819483395,-0.8199098227201816,0.6678327534815631
-0.8520836400867274,0.34812341568860145,-0.2704519970635518,-0.28135657901328376,-0.42330349869365663,0.006802469980279995,-0.6263338967306501,0.13547333570378453,0.44174194298459885,-0.8232348323767578,-0.41529025220420573,-0.7673618251475001,-0.5743711210027244,-1.1158575115345186,2.558159215531238,2.194001477145452,-0.574797320119213,-0.2044086853855271,0.5459762430257852,-0.1305820228329882,2.4698401884690155,-0.3939189819483395,-0.8199098227201816,0.6678327534815631
-0.6296496040594726,0.825945538645019,-0.40216554035839464,1.0152318592469918,0.14214679983253006,1.0711902670902669,-0.5842617019885495,-0.45653493307976956,0.5598834672434063,-0.8018140832585644,0.11991016281281931,-0.44207340498560527,-0.6373509326086358,-1.0867437619964782,-0.887148304717688,1.1802809508149765,-0.578073138882069,0.07003294082616424,-0.1819369365367945,-0.21166641890564142,0.4991414434844834,-0.44924443370329165,-1.051244651080442,-0.4701091435976092
-0.6296496040594726,0.825945538645019,-0.40216554035839464,1.0152318592469918,0.14214679983253006,1.0711902670902669,-0.5842617019885495,-0.45653493307976956,0.5598834672434063,-0.8018140832585644,0.11991016281281931,-0.44207340498560527,-0.6373509326086358,-1.0867437619964782,-0.887148304717688,1.1802809508149765,-0.578073138882069,0.07003294082616424,-0.1819369365367945,-0.21166641890564142,0.4991414434844834,-0.44924443370329165,-1.051244651080442,-0.4701091435976092
-0.5666379916545795,1.501200499023476,-0.55189353603337,0.4926958084154426,-0.33995807410712503,1.7383984169586113,-0.6418457677977059,-0.6474568773386349,0.9578382215286841,-0.6855063931208609,0.6347847614703607,-0.7528017973325261,-0.6258321019216863,-0.9940589502565335,-0.8698061488453406,0.9323726139817389,-0.19547655283840965,0.1127905858727122,-0.10196490636589557,-0.3452481185106575,0.5363667248928509,-0.3299280979908045,-0.9310157597510703,-0.10100151417490308
-0.5666379916545795,1.501200499023476,-0.55189353603337,0.4926958084154426,-0.33995807410712503,1.7383984169586113,-0.6418457677977059,-0.6474568773386349,0.9578382215286841,-0.6855063931208609,0.6347847614703607,-0.7528017973325261,-0.6258321019216863,-0.9940589502565335,-0.8698061488453406,0.9323726139817389,-0.19547655283840965,0.1127905858727122,-0.10196490636589557,-0.3452481185106575,0.5363667248928509,-0.3299280979908045,-0.9310157597510703,-0.10100151417490308
-0.5451622296836849,0.8260140493585371,0.1249205399069852,-0.21734143029111083,-0.08422920567349378,-0.48974819899746874,0.17944586472543086,1.1992458129880743,0.23281040833565628,-0.7996885447940025,0.7099023221251997,-0.8230379063519287,-0.7549141034131606,-0.9140473678769485,0.8183960471819629,0.8167373830598871,-0.16155278318492627,1.082794604994013,0.865888846192213,-0.7135317850413295,-0.48399160601911184,0.566944134976522,0.0065133734760302,-0.04876402094310486
-0.5451622296836849,0.8260140493585371,0.1249205399069852,-0.21734143029111083,-0.08422920567349378,-0.48974819899746874,0.17944586472543086,1.1992458129880743,0.23281040833565628,-0.7996885447940025,0.7099023221251997,-0.8230379063519287,-0.7549141034131606,-0.9140473678769485,0.8183960471819629,0.8167373830598871,-0.16155278318492627,1.082794604994013,0.865888846192213,-0.7135317850413295,-0.48399160601911184,0.566944134976522,0.0065133734760302,-0.04876402094310486
-0.6402617559593206,-0.020793408662245338,0.32790340862992934,1.9264180335475463,-0.44673378170668004,0.5401427742910611,-0.48413008428466736,0.22257055881030668,0.8661238472398347,-0.373298268899224,1.732714094701705,-0.7794493954089878,0.0009147336554158107,-0.5928345968503167,-0.05432482437537379,-0.08946687538449469,1.1475443853756178,0.009469619155597343,0.6913165023582638,-0.31372759730698785,1.083122673662981,-0.44924443370329165,-0.3023471558802767,1.4435573747382664
-0.6402617559593206,-0.020793408662245338,0.32790340862992934,1.9264180335475463,-0.44673378170668004,0.5401427742910611,-0.48413008428466736,0.22257055881030668,0.8661238472398347,-0.373298268899224,1.732714094701705,-0.7794493954089878,0.0009147336554158107,-0.5928345968503167,-0.05432482437537379,-0.08946687538449469,1.1475443853756178,0.009469619155597343,0.6913165023582638,-0.31372759730698785,1.083122673662981,-0.44924443370329165,-0.3023471558802767,1.4435573747382664
-0.08893483042717655,-0.10030092719650227,-0.10837753831249913,0.7308189356493257,-0.4069904922581156,2.087238747642939,-0.46835069620531167,-0.09382398820713413,0.13164314850547756,-0.7619531788083468,0.19431747771661695,-0.6168395250162834,-0.7202914509017311,-1.0662522219859463,-0.8731586506387863,0.8405943360196396,2.2922373520482213,1.135460973962865,0.7391063088464299,-0.7373866483227722,3.1664911296836786,-0.44757800443356416,-0.6795327897699044,0.40134832799238973
-0.08893483042717655,-0.10030092719650227,-0.10837753831249913,0.7308189356493257,-0.4069904922581156,2.087238747642939,-0.46835069620531167,-0.09382398820713413,0.13164314850547756,-0.7619531788083468,0.19431747771661695,-0.6168395250162834,-0.7202914509017311,-1.0662522219859463,-0.8731586506387863,0.8405943360196396,2.2922373520482213,1.135460973962865,0.7391063088464299,-0.7373866483227722,3.1664911296836786,-0.44757800443356416,-0.6795327897699044,0.40134832799238973
-0.7226536455751198,-1.1710916306171053,-0.803900436975948,-1.0823900321464885,-0.3697568017544075,0.9204260180283165,-0.6308117199519174,-0.7573680192658663,-0.7652174751030201,-1.0000860858760128,-0.5147307056714688,-0.43271011665805126,-1.112710807623812,-0.7571215782039858,-0.4740064935564792,-0.2684040213055894,1.299729021459788,0.4726874493052431,1.754113323339071,-0.24382343878155371,1.0038518568125903,-0.44924443370329165,-0.3481172117011774,0.31814730826952564
-0.7226536455751198,-1.1710916306171053,-0.803900436975948,-1.0823900321464885,-0.3697568017544075,0.9204260180283165,-0.6308117199519174,-0.7573680192658663,-0.7652174751030201,-1.0000860858760128,-0.5147307056714688,-0.43271011665805126,-1.112710807623812,-0.7571215782039858,-0.4740064935564792,-0.2684040213055894,1.299729021459788,0.4726874493052431,1.754113323339071,-0.24382343878155371,1.0038518568125903,-0.44924443370329165,-0.3481172117011774,0.31814730826952564
0.019469867058260346,0.2685440444548012,-0.24656106415446719,-0.44913853074356097,-0.22363337932003005,0.9637135382675968,-0.5637987083707727,-0.54856382761906,0.07577201912498158,-0.10632741112640222,2.0045273901446183,-0.7114110264371284,-0.869626450026239,-0.7264709631651555,-0.6720272564107348,-0.1846147229808926,-0.21645702928702704,0.8611094270595581,0.5210285930199239,0.1760996417667193,0.2846749243251821,-0.44924443370329165,-0.31566278704785,-0.16163662585699037
0.019469867058260346,0.2685440444548012,-0.24656106415446719,-0.44913853074356097,-0.22363337932003005,0.9637135382675968,-0.5637987083707727,-0.54856382761906,0.07577201912498158,-0.10632741112640222,2.0045273901446183,-0.7114110264371284,-0.869626450026239,-0.7264709631651555,-0.6720272564107348,-0.1846147229808926,-0.21645702928702704,0.8611094270595581,0.5210285930199239,0.1760996417667193,0.2846749243251821,-0.44924443370329165,-0.31566278704785,-0.16163662585699037
-0.21535349763706835,0.8015340017234125,0.16613560759843346,-0.8366519657711686,-0.32662690297703156,0.9895718855226218,-0.5166786733888886,-0.7580594014477318,0.25411906567243525,-0.0776507916140025,0.850032426332167,-0.1754371723425207,-0.4594395561802588,-0.9658988454651369,-0.1718331467265806,0.10001892324931544,0.05121926364574155,0.1947627565026813,0.7947427510822689,-0.8094216937074535,3.4060627244904333,2.470006361005297,-0.4551469351093395,-0.6896530351851667
-0.21535349763706835,0.8015340017234125,0.16613560759843346,-0.8366519657711686,-0.32662690297703156,0.9895718855226218,-0.5166786733888886,-0.7580594014477318,0.25411906567243525,-0.0776507916140025,0.850032426332167,-0.1754371723425207,-0.4594395561802588,-0.9658988454651369,-0.1718331467265806,0.10001892324931544,0.05121926364574155,0.1947627565026813,0.7947427510822689,-0.8094216937074535,3.4060627244904333,2.470006361005297,-0.4551469351093395,-0.6896530351851667
-0.0694748476609824,-0.359151112797996,-0.38705330384102815,-0.975243109503098,-0.18583729824143602,0.25413118726831735,-0.631085410433732,-0.7672697408974164,0.6275896737052017,-0.8544201519365151,0.6292678282338658,-0.7808458760641976,-0.7308771229946671,-0.9905123375624029,0.14092027658375011,-0.09573607467442129,1.8605720482102468,-0.27202821954621953,0.05862793977095165,-0.3655330544564782,3.498939577984278,0.037352913057130746,-0.15859268878545463,-0.6358221476833137
-0.0694748476609824,-0.359151112797996,-0.38705330384102815,-0.975243109503098,-0.18583729824143602,0.25413118726831735,-0.631085410433732,-0.7672697408974164,0.6275896737052017,-0.8544201519365151,0.6292678282338658,-0.7808458760641976,-0.7308771229946671,-0.9905123375624029,0.14092027658375011,-0.09573607467442129,1.8605720482102468,-0.27202821954621953,0.05862793977095165,-0.3655330544564782,3.498939577984278,0.037352913057130746,-0.15859268878545463,-0.6358221476833137
-0.21832574350522369,-0.5735695941934854,-0.001021218776375371,-0.2117278613582377,-0.5666309138969491,-0.5556784221311418,-0.7255538987695408,-0.41924375356760496,0.5753723110785788,-0.5882317504485605,-0.7396409961219551,-0.7416757383418384,0.12311308587824676,-1.1088509811232252,-0.6085477331970768,-0.03144428610308472,0.5738037745193096,-0.35042724427693356,0.11517023387157649,-0.9024058475655132,5.277946261785019,0.7465852102531436,0.1917287562762992,1.137711804307738
-0.21832574350522369,-0.5735695941934854,-0.001021218776375371,-0.2117278613582377,-0.5666309138969491,-0.5556784221311418,-0.7255538987695408,-0.41924375356760496,0.5753723110785788,-0.5882317504485605,-0.7396409961219551,-0.7416757383418384,0.12311308587824676,-1.1088509811232252,-0.6085477331970768,-0.03144428610308472,0.5738037745193096,-0.35042724427693356,0.11517023387157649,-0.9024058475655132,5.277946261785019,0.7465852102531436,0.1917287562762992,1.137711804307738
-0.3797942858662344,-0.05738481365295924,0.026141180113003277,0.03365584769835899,-0.1909969404513765,-0.240573816011317,-0.7029651738155649,-0.7241444245575424,0.6630857072983665,-0.33211848194822524,-0.697254359183899,-0.8486324206556094,-0.6794546533827598,-0.8077435633915424,-0.7338408210859529,0.18158850507901428,0.5448280148343728,-0.09742449346077259,-0.14712284594961608,-0.8747596661059294,4.75847195697857,-0.44424514589410924,-0.14616994250666904,-0.5756607478112427
-0.3797942858662344,-0.05738481365295924,0.026141180113003277,0.03365584769835899,-0.1909969404513765,-0.240573816011317,-0.7029651738155649,-0.7241444245575424,0.6630857072983665,-0.33211848194822524,-0.697254359183899,-0.8486324206556094,-0.6794546533827598,-0.8077435633915424,-0.7338408210859529,0.18158850507901428,0.5448280148343728,-0.09742449346077259,-0.14712284594961608,-0.8747596661059294,4.75847195697857,-0.44424514589410924,-0.14616994250666904,-0.5756607478112427
-0.7489461942323485,-0.5534257734261525,-0.4548843252784157,-0.9570149191184917,-0.6123513664238541,0.4157220732604439,-0.49079743136045145,-0.9045742914605871,0.02836962665733302,-0.3067330187680503,-0.5155143953262066,-0.32041933610388884,-0.6872586241430652,-0.7827675286633209,-1.1643556651943583,1.0716348272354832,0.7921713768879257,0.07717923262467435,-0.7325602166710673,-0.7228302004271355,4.2139472391992765,-0.44924443370329165,0.4953484395462434,0.19679095548534808
-0.7489461942323485,-0.5534257734261525,-0.4548843252784157,-0.9570149191184917,-0.6123513664238541,0.4157220732604439,-0.49079743136045145,-0.9045742914605871,0.02836962665733302,-0.3067330187680503,-0.5155143953262066,-0.32041933610388884,-0.6872586241430652,-0.7827675286633209,-1.1643556651943583,1.0716348272354832,0.7921713768879257,0.07717923262467435,-0.7325602166710673,-0.7228302004271355,4.2139472391992765,-0.44924443370329165,0.4953484395462434,0.19679095548534808
-0.39647537301452,-0.8170967738691024,-0.4422771355949619,-0.5521005433623113,0.062398957702139005,-0.4465843573874435,-0.7318919941378788,-0.4565682323032227,0.9461319115576533,-0.3553703401042006,-0.06184708196338993,-0.7381730901410664,6.568289399378844,-0.47480332638965234,0.14878691315321582,0.03448729303212418,0.039799607074762086,-0.4216799772091374,-0.5295514690276893,-0.83906039274971,1.7031166677403498,0.054350491608350975,0.636734820631672,-0.6196728814327578
-0.39647537301452,-0.8170967738691024,-0.4422771355949619,-0.5521005433623113,0.062398957702139005,-0.4465843573874435,-0.7318919941378788,-0.4565682323032227,0.9461319115576533,-0.3553703401042006,-0.06184708196338993,-0.7381730901410664,6.568289399378844,-0.47480332638965234,0.14878691315321582,0.03448729303212418,0.039799607074762086,-0.4216799772091374,-0.5295514690276893,-0.83906039274971,1.7031166677403498,0.054350491608350975,0.636734820631672,-0.6196728814327578
-0.3035561793480502,0.5899595504354305,-0.30868491975093987,-0.03037177839419151,0.1389607376334761,-0.24961186968765026,-0.6670767377039369,-0.6900923000182156,0.3636906788603271,-0.4209797029182943,0.05490021139846837,-0.13086425700328438,0.47323419035210784,-0.798183471840475,-1.0166766980400088,-0.1534087086525658,1.7238675603263633,-0.4216799772091374,-0.3623483525261881,-0.7231069389802844,0.31767627178653157,-0.44924443370329165,-0.9147885474244066,0.5322650463968964
-0.3035561793480502,0.5899595504354305,-0.30868491975093987,-0.03037177839419151,0.1389607376334761,-0.24961186968765026,-0.6670767377039369,-0.6900923000182156,0.3636906788603271,-0.4209797029182943,0.05490021139846837,-0.13086425700328438,0.47323419035210784,-0.798183471840475,-1.0166766980400088,-0.1534087086525658,1.7238675603263633,-0.4216799772091374,-0.3623483525261881,-0.7231069389802844,0.31767627178653157,-0.44924443370329165,-0.9147885474244066,0.5322650463968964
-0.035931664619499315,-0.8462088141352554,-0.46371998525533786,-0.7686989589578316,-0.29354827915255166,-0.058262002748607475,-0.6071282330706831,-0.6024098007299836,-0.03927219624932805,-0.12023819322179838,-0.4958089639414768,0.4378696596750147,-0.16706368796112875,-0.6888295804381167,-0.7696301578426656,2.602249335211964,0.7199091004342728,-0.4216799772091374,-0.3466305985480105,-0.5782896541174195,1.9175285242250426,-0.4395791439388723,-0.35238753073450996,-0.6481817194537391
-0.035931664619499315,-0.8462088141352554,-0.46371998525533786,-0.7686989589578316,-0.29354827915255166,-0.058262002748607475,-0.6071282330706831,-0.6024098007299836,-0.03927219624932805,-0.12023819322179838,-0.4958089639414768,0.4378696596750147,-0.16706368796112875,-0.6888295804381167,-0.7696301578426656,2.602249335211964,0.7199091004342728,-0.4216799772091374,-0.3466305985480105,-0.5782896541174195,1.9175285242250426,-0.4395791439388723,-0.35238753073450996,-0.6481817194537391
-0.5484661535077157,-0.6391844768206825,-0.45361626633822194,-0.773083506908513,0.5500210242390393,-0.33269536732493266,-0.7617304301251842,-0.6624166945733516,-0.6115431266481139,-0.7676401033529999,-0.3748243893592942,-0.30194458382922845,-0.35782796625160057,-0.5774265350347052,-1.097817908067254,-0.2703337748350245,0.5353624222463528,-0.2969801879687486,0.903861177064726,-0.6012589540287855,1.2248033569140782,-0.44924443370329165,1.0644655034431085,3.995270636456106
-0.5484661535077157,-0.6391844768206825,-0.45361626633822194,-0.773083506908513,0.5500210242390393,-0.33269536732493266,-0.7617304301251842,-0.6624166945733516,-0.6115431266481139,-0.7676401033529999,-0.3748243893592942,-0.30194458382922845,-0.35782796625160057,-0.5774265350347052,-1.097817908067254,-0.2703337748350245,0.5353624222463528,-0.2969801879687486,0.903861177064726,-0.6012589540287855,1.2248033569140782,-0.44924443370329165,1.0644655034431085,3.995270636456106
-0.6309830008650308,0.3368408708672799,-0.3769200899450121,-0.6264956165015928,0.6277995794163674,-0.11841738527013919,-0.5981684709818054,-0.7036687884955833,-0.5778337367099268,-0.7662042557374705,0.12167540863931248,-0.08471171600487634,0.14705724417204472,-0.9118799934527576,-0.13667164382512942,4.210773892418282,0.419166083454582,-0.4216799772091374,-0.5137602676010157,0.14740185380516935,0.9830601631251507,-0.3365938150697144,-0.2946605816202781,0.24007098903683793
-0.6309830008650308,0.3368408708672799,-0.3769200899450121,-0.6264956165015928,0.6277995794163674,-0.11841738527013919,-0.5981684709818054,-0.7036687884955833,-0.5778337367099268,-0.7662042557374705,0.12167540863931248,-0.08471171600487634,0.14705724417204472,-0.9118799934527576,-0.13667164382512942,4.210773892418282,0.419166083454582,-0.4216799772091374,-0.5137602676010157,0.14740185380516935,0.9830601631251507,-0.3365938150697144,-0.2946605816202781,0.24007098903683793
-0.38340469040608194,0.539998530350612,-0.3780514813112184,-0.49223536802772144,0.2154366564083421,1.3716722537358557,-0.6804916869591952,0.02574505730873643,-0.15017057055552366,-0.4654950122795258,1.2165667563954,-0.403177984769189,-0.3428786668285633,-0.911840586645045,-0.9319874314119413,0.24780004845683554,3.002072996134858,-0.19008607535237865,-0.6589291495536699,-0.33733339589059647,5.45003430012059,-0.44924443370329165,-0.24054399314331837,-0.3564183091936955
-0.38340469040608194,0.539998530350612,-0.3780514813112184,-0.49223536802772144,0.2154366564083421,1.3716722537358557,-0.6804916869591952,0.02574505730873643,-0.15017057055552366,-0.4654950122795258,1.2165667563954,-0.403177984769189,-0.3428786668285633,-0.911840586645045,-0.9319874314119413,0.24780004845683554,3.002072996134858,-0.19008607535237865,-0.6589291495536699,-0.33733339589059647,5.45003430012059,-0.44924443370329165,-0.24054399314331837,-0.3564183091936955
0.9288110066211593,0.42350692346767155,-0.313564650115077,0.33943127711947946,0.3788991260980907,0.7617368229533285,-0.655024067388237,-0.21188723155058242,0.11889290517619737,-0.972329054162323,6.265595794807282,-0.33793257710774904,2.5413200157930356,-0.547871429250284,-1.1424469770856411,3.3088490873966894,0.9663154259579856,-0.4216799772091374,-0.7063149950751072,-0.8975075751747761,-0.2913901567031983,-0.31959623651849417,-0.5606626363147748,-0.6871122172950792
0.9288110066211593,0.42350692346767155,-0.313564650115077,0.33943127711947946,0.3788991260980907,0.7617368229533285,-0.655024067388237,-0.21188723155058242,0.11889290517619737,-0.972329054162323,6.265595794807282,-0.33793257710774904,2.5413200157930356,-0.547871429250284,-1.1424469770856411,3.3088490873966894,0.9663154259579856,-0.4216799772091374,-0.7063149950751072,-0.8975075751747761,-0.2913901567031983,-0.31959623651849417,-0.5606626363147748,-0.6871122172950792
-0.027685482138229616,0.7432731593448285,-0.2213417314323244,0.34289624287333337,0.25130147476031034,0.09771577622348056,-0.6812386767704635,-0.4422055435161907,-0.40993062257033436,-0.534451997343309,6.2643584810414765,-0.2980069662440468,-0.5399133758830411,-0.8965586266141137,1.6467418838367152,0.7650539841290568,2.419712411022337,-0.35042724427693356,-0.9792946786524905,-0.6386186587038987,0.8799216348070799,-0.42424799465737956,-0.9149438317528914,0.8798403208188612
-0.027685482138229616,0.7432731593448285,-0.2213417314323244,0.34289624287333337,0.25130147476031034,0.09771577622348056,-0.6812386767704635,-0.4422055435161907,-0.40993062257033436,-0.534451997343309,6.2643584810414765,-0.2980069662440468,-0.5399133758830411,-0.8965586266141137,1.6467418838367152,0.7650539841290568,2.419712411022337,-0.35042724427693356,-0.9792946786524905,-0.6386186587038987,0.8799216348070799,-0.42424799465737956,-0.9149438317528914,0.8798403208188612
-0.1779109131391455,-0.6294325615989359,-0.20448974146487314,0.40382698563816855,-0.12194555853536461,-0.28022708729864015,0.7668391421020097,-0.396511671821484,-0.10865697396998268,-0.9287131662007068,0.7341051125539318,-0.0658706737222921,-0.5024507613436933,0.23979184330839634,1.2732962950695432,0.27485659276072927,-0.5620406724019981,-0.0208270548977502,-0.4349021903989751,-0.6326964536665104,-0.7919312987588955,-0.44091228735465426,-0.4136471983217714,-0.349140373203445
