Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19,Stock_20,Stock_21,Stock_22,Stock_23,Stock_24
0.09313498039750354,0.02942992062403917,0.02957040008321221,1.4352485108089093e-06,0.0923329624192198,0.0008882411571951795,0.00018669890299597826,0.0009471002266848709,0.09314978261231908,0.0001512146738564048,0.0805515542875226,0.09313833948976288,0.006065696115904385,0.006758310402577935,7.531584545115224e-06,0.09314611259581755,0.029010758656150337,0.0727105112859337,0.09306070281693254,0.00014872172770029958,0.0002647020222546025,0.09315043777411511,7.700371990873796e-05,0.09211688117533716
0.09351669480571545,0.03471027739094999,0.02336118472954675,2.531223689595392e-06,0.0928987194009693,0.0007295220839482121,0.00021731447436388633,0.0007610034816647327,0.09353858375770961,0.0001721650262618082,0.06959886109206948,0.09352105475489005,0.009726288356478633,0.008965909317662434,1.1956407934663697e-05,0.09353433531618656,0.036088277797718754,0.06983608804530426,0.09344363499243691,0.00017324943817287932,0.00020020083754623643,0.09353915244673239,8.16514778284681e-05,0.09137134334421895
0.09271848672200754,0.031345696928459024,0.024481874821322434,3.656570407759312e-06,0.09195197227710479,0.0009402554343000019,0.00022431663708552798,0.0006970313156124471,0.09273807134627766,0.00024017835860490113,0.07071905561581956,0.09271866360825554,0.011776931616000397,0.008945535555134977,1.1608160024632737e-05,0.09273384265941155,0.04269227812232716,0.06956151200894418,0.092624770176742,0.00020046186823490772,0.00027888051689655167,0.09273907185911788,0.00010917474503167089,0.08954667307687689
0.09296516900802095,0.023240412364690894,0.028079235562547752,4.489503777115138e-06,0.09159095407223503,0.0009075809015301036,0.0002618683212413214,0.0009186328404579648,0.09298781051781047,0.00018203829296750744,0.06815842143016851,0.0929716427616156,0.01628722410741813,0.010914956407985274,1.405325534182152e-05,0.09298325450286629,0.03976476263920091,0.07114097060982102,0.09289233373748382,0.0003272044576914859,0.0002950102815317658,0.09298912965595732,9.804023155740878e-05,0.09002480453608155
0.09279142996708589,0.02850721063337092,0.02510732192639321,4.807079694383685e-06,0.09072131005257446,0.000818547760203725,0.0003062342098288074,0.0010280180557011094,0.09280566865883887,0.00020307837307291906,0.06719763600101086,0.092789361097344,0.011285474235975116,0.01214973074130507,1.4368687579012224e-05,0.09280178537926988,0.04416990155747999,0.06992291828348975,0.09270589824529699,0.00023227488242499856,0.0002521393509894771,0.09280692436320093,6.339370920326471e-05,0.09131456674866638
0.09198247764895282,0.02402072319883326,0.024506960412115596,5.733308594833349e-06,0.088647359120708,0.0005789819111399354,0.0003398116375339462,0.0021221549751644915,0.09200108965217697,0.0003459589727178852,0.07264610337532133,0.09198467116730569,0.014134925331922375,0.016878018740521465,1.8000559983300307e-05,0.0919989564555788,0.039046850360448256,0.07477270845084423,0.09186919887741433,0.0004109063092486444,0.00015487610520285115,0.09200254285808576,4.8262887559185374e-05,0.08948272768262606
0.09056193352704435,0.018570556164384435,0.03596868429313509,5.887596406556689e-06,0.08607952092749517,0.00032402026441036194,0.0002449628832263091,0.0017368517379102095,0.09057821687483175,0.0002669394638525255,0.07178283335294156,0.09055478526694138,0.01844682485705086,0.0196286930231907,3.928033714434038e-05,0.09057376270973738,0.04441527143274462,0.07080295482509635,0.09045010968772972,0.000367703476263136,0.00015565822283121128,0.09057979337932577,3.479647761600904e-05,0.0878299592186902
0.09051912094536854,0.02034352173776001,0.03220413626772168,4.848581236327345e-06,0.08421780008229475,0.00030683937415560287,0.0002363609153497561,0.0019721422053422884,0.09053215302515233,0.00034769211121694524,0.07175275337491609,0.09051040051434138,0.024149838784538986,0.02154120764403412,3.8572797637471185e-05,0.0905302481290183,0.04063633168679616,0.07033532178047824,0.0903844723098551,0.00042275743040217793,0.00018134827048193295,0.09053479181894705,4.0453410393019414e-05,0.08825688680256175
0.09102742480654172,0.018611833603211756,0.031038435745248318,3.4378149512992543e-06,0.08680086602872851,0.00024552022390155034,0.0002097772591395416,0.0010800816851965934,0.091039743417338,0.0004374761976424073,0.075060573309069,0.09103153824574153,0.02699288185897909,0.01612796481726612,4.166892202612679e-05,0.09104039462143296,0.03361653919043517,0.07366368083167532,0.09091690461822576,0.0002140887729182429,0.00040265305866452674,0.09104452976743595,6.061082113821842e-05,0.08929137438309231
0.09336254891161347,0.01963165154514604,0.025308884965077067,2.563137835528449e-06,0.09065561932181132,0.0003399984249364936,0.000273362407201539,0.0009046763361658409,0.0933757792669556,0.0004903385650158447,0.07008546136066374,0.09337371428511634,0.02701290686563993,0.014149208251731995,3.930422980582875e-05,0.09337600747249579,0.018466314388186206,0.0793869299351161,0.09327173423859614,0.00014890689796719347,0.0005106627730645572,0.0933813730856846,0.00011165373502866598,0.09234039959914417
0.09691111716606109,0.014851674290185841,0.022765115230910068,3.613827199632477e-06,0.09353379776857754,0.00037415099831846393,0.0003593317069242876,0.0011640943371477998,0.09692716706527864,0.00040464465133150984,0.06340709698695843,0.0969187376905636,0.017566897791185483,0.01736079409077607,7.670499890634785e-05,0.09692506983222754,0.018775990198907765,0.07119028704470566,0.09681157081490255,0.0002689542506751256,0.0004506624509239522,0.09693010781355141,8.112478756776886e-05,0.09594129420621343
0.09671854787628449,0.013331935692064683,0.02676257963055266,4.878040567445969e-06,0.09254077713252078,0.0006202636157701908,0.00029163302106416334,0.0017604277573378012,0.09673511937580086,0.0002877294354091268,0.06927853180342913,0.0967195396292131,0.01209739934013373,0.01474500486916092,8.40856567317548e-05,0.09673123308816202,0.025159514809558182,0.06594736056836023,0.0966244754982019,0.00030487753546537305,0.000694198219997231,0.09673721820176605,5.583511327997995e-05,0.09576683408916822
0.09688579188297304,0.012952701433940712,0.025505462424581637,5.556653761617486e-06,0.09225214336510963,0.0006686208258866038,0.00026881323397612826,0.0023070567937436607,0.0969042524499399,0.0002827510775590627,0.07382558635390268,0.09688664675278251,0.01058195106324346,0.017229733501788125,0.0001170276336146061,0.09690105246430172,0.02242677876905644,0.06345141775161535,0.09679862981929029,0.00026181254337417356,0.00060492147278565,0.09690732536033614,4.241713814806446e-05,0.09593154923428877
0.09419097742605999,0.01243041920066199,0.036634451540149895,4.285031681210446e-06,0.08871449914432467,0.0005989777902483619,0.00018184427696166925,0.002515406261382642,0.09421749632461657,0.00029426317824427753,0.08000041828199163,0.09420044043835728,0.010469750445033956,0.014951424644988495,6.956296843946683e-05,0.09421600807639177,0.021480392071300862,0.07232553903480217,0.09412173737940514,0.0001871682743847197,0.0005285387209671273,0.09422102319210779,3.83799561066739e-05,0.09340699634139166
0.09333132883871098,0.010333346945530734,0.04000604965938317,5.1897951930113355e-06,0.08740407627106676,0.0005818776108548253,0.0001422476947326292,0.0029833308091635085,0.09336896250637333,0.0002955010945528508,0.08211231064639177,0.09335381331332734,0.012186919169913825,0.01632902132776249,7.078157132945648e-05,0.09336846161461207,0.020577613074054132,0.07371594553442125,0.09329685635460855,0.00026060841791737135,0.0005083633966945179,0.09337266910540662,3.2243515764837715e-05,0.09236248173223398
0.09115701849011591,0.011937828059280522,0.04756347008927282,4.459749480897119e-06,0.08569154522378387,0.00028782098020956135,0.00012458219131858915,0.002005509391335565,0.09118701105274309,0.0003081167810159841,0.08155763737832955,0.09116881331811535,0.015576203655131318,0.0188915721790424,6.760556251480604e-05,0.09118651643092375,0.021914143609825264,0.07701618833076898,0.09110799114055139,0.0002654542902474753,0.000384997861494411,0.09119070169247194,3.3748427211322615e-05,0.08937106411481523
0.09084906340492857,0.010723362959618754,0.04180847969712061,2.6053847881554182e-06,0.0870621230738437,0.00018596001632964186,0.00017792990624972417,0.0023347660160118987,0.09087196479138247,0.000315695720598882,0.0815418435345807,0.0908559858202285,0.021100578071239436,0.016168617166863578,4.978397419529407e-05,0.09087056730848155,0.02725673941342448,0.07667131771184156,0.09076037199012346,0.00041480054965602463,0.0003301309606413647,0.09087523641801874,4.08655416512236e-05,0.08873121056818169
0.09201392219385975,0.012199723624688926,0.03512506516863743,6.920271988028692e-06,0.08851729499947729,0.0001939486453719813,0.00015691435588234063,0.0026352384758915855,0.09203205259332105,0.0003359115931660364,0.0821062705492375,0.09202395014248765,0.012816848410709755,0.020246740967439104,4.091271382221006e-05,0.09203098287232409,0.025202829661089953,0.07751324516195501,0.0919566729204019,0.0005651994316786288,0.0002560061775674427,0.09203536049978857,3.4436787479072626e-05,0.0899535517817347
0.09101433650623802,0.015860803129890487,0.02897998576835659,4.750337906781968e-06,0.08911313787553012,0.00017098503535856099,0.00017615316426342658,0.0017359595780372774,0.09102637105732568,0.0004121888006093194,0.08418947638897174,0.09102234507134414,0.020797161122104908,0.014899807872298504,1.3366599010116937e-05,0.09102581761989965,0.028702832986770725,0.07946971861290665,0.09092941099062757,0.0005920423994272009,0.0002901504223119579,0.09103049470873534,6.307287606783208e-05,0.0884796310760074
0.09038896388040639,0.017561473072926066,0.03062108412076582,5.42629982735179e-06,0.08820710637763177,0.00012953876335613046,0.00019847486434055095,0.0023986427611701346,0.0903991051875316,0.0005050311673971977,0.08103354878303223,0.09039807058021594,0.019326284138771223,0.02167064773592853,1.559724414128079e-05,0.0903998488115397,0.023773064101459133,0.08366418876328567,0.09028377880331612,0.0005487648808021503,0.00021492350408532885,0.09040505417959653,6.645466000081028e-05,0.08778492731847234
0.08981968992870078,0.017963594214408813,0.035422382718454534,5.970483402598304e-06,0.08567084652713111,0.00013802793781953046,0.00016592589165588667,0.0025674283437240493,0.08983042073474455,0.0004994215659134875,0.08042508877981645,0.0898234060860832,0.017521339357738502,0.02345055413649481,2.1643671671123176e-05,0.08983089730247804,0.02680163386160465,0.08230786331807152,0.08971717431906603,0.0004650256913515232,0.00020233245367764978,0.08983645547447076,4.7903089255286476e-05,0.08746497411226509
0.09037779710102292,0.018241619355113498,0.0258567541921308,5.142867595621036e-06,0.08426452507853784,0.00011118184686814045,0.0001718886977847064,0.00280096356163813,0.09038743088547653,0.0004964227705487127,0.07284297316584235,0.09037813115842568,0.02168112286607027,0.03460095994627495,5.100032815751798e-05,0.09039137491803807,0.027226494609862577,0.08009786481014804,0.09027370050390673,0.0005487404702380582,0.00020747119920061142,0.09039557757568562,4.367800541005964e-05,0.08854718408602258
0.08928383131481495,0.017485205327086868,0.035902909661697,3.909363704485369e-06,0.0796775107598982,6.22490989868055e-05,0.00015169342445157968,0.002603439295319229,0.08928734947602485,0.0004946742237940401,0.06926734625459205,0.0892742295556279,0.026952920443051462,0.037240015837047925,9.166113960080978e-05,0.08929192148885283,0.025121996963656558,0.08111312811036754,0.08915307919941075,0.0004046284577593451,0.00015088174580633255,0.08929620076512022,3.360349591323129e-05,0.08765561459741504
0.09166354548637165,0.02595532304051437,0.021460522870920776,4.445330499024851e-06,0.08744810442077518,8.308970240064213e-05,0.0003005229208658521,0.0022737332718586294,0.09167092249457533,0.000528117285075299,0.06322625535798596,0.09165627776717841,0.01598526366655455,0.038748079850146624,9.630820821151013e-05,0.09167313559703642,0.023759116660425763,0.08001016759379585,0.09153019103585143,0.00041506053601620297,0.0001467614798740749,0.0916779934935498,4.3964236668597956e-05,0.08964309769284806
0.09374592037362998,0.02409094878726613,0.020398253416182743,7.017299697803384e-06,0.08973059409923624,0.00013737251451422666,0.00032076130016506444,0.0014499457074512627,0.09376769049097204,0.0005116788016207139,0.058459382731937334,0.09374364555007204,0.018027141104315053,0.038989609449963596,0.00018734597257719763,0.09376625964372183,0.024416195458205777,0.06925484018316522,0.09365260789377748,0.0006034207030462375,0.0001863371134808587,0.09377175387359275,4.9263623684937496e-05,0.0907320139077235
0.09201193014540042,0.028055367221802036,0.021921445524698806,8.499497130913698e-06,0.08653897805480305,7.975649453596978e-05,0.00030195018945815185,0.0011269444574400723,0.09202546790527076,0.0004000084408042498,0.06318975963032657,0.09199526575541415,0.020292786639973144,0.03542442849164622,0.00012250904738420556,0.0920212990651162,0.033575608221573724,0.06707786679769112,0.09191945868839303,0.0009108120366899842,0.00013514173011572816,0.09202817765137124,4.8624583618576624e-05,0.08878791372934167
0.09134659416447043,0.025096908635552556,0.032074929951878724,1.0341125100633674e-05,0.08469598190846575,5.057839385712773e-05,0.0003122349976079954,0.0005391734112171622,0.09135920608955367,0.0003140102513114217,0.05543137658925402,0.09132984905668505,0.03301234014517693,0.02902140645296934,0.00014604456770610558,0.09135133180472191,0.037610911595799,0.06500925150868452,0.09126748646339782,0.0007807195489350439,0.00013111827813220515,0.09136124273030545,4.94402710840722e-05,0.08769752205813308
0.09040726731757298,0.02504801676513438,0.039648986823424257,1.2455210992554229e-05,0.08366775857798829,6.170206968769237e-05,0.00027740196338912264,0.0004051662350418663,0.09041934526124858,0.0002779328323994067,0.06412060110788483,0.09038726676024136,0.025514820395466747,0.025064363219024652,0.00010031807434439988,0.09040692777698772,0.04126491436399741,0.06355632777145105,0.09033526854489901,0.0005422112826916581,0.0001645208873901819,0.09042119926063474,5.3469557878464086e-05,0.08784175794022867
0.0918396402144585,0.018201933594566844,0.036522857388176955,9.320917174527082e-06,0.08632962314111142,6.41541893985952e-05,0.00027452770064076285,0.0003746734962098961,0.09185122497847689,0.0002658719766742857,0.07073535915634536,0.09180191855846292,0.0305336630494409,0.02064392903425405,0.00010919023326212518,0.0918370944132919,0.04255909977492435,0.0528750693409171,0.09174592188247992,0.001007444694563782,0.00022610273006297015,0.09185247324227472,5.918303357218077e-05,0.08827972325925904
0.09316687949243224,0.011210962777867138,0.03531844995842064,7.100486450800105e-06,0.08737508183886837,6.716443714724369e-05,0.0003129878876975289,0.000523283914058711,0.09317548782563423,0.00017743163170133886,0.07237538890644434,0.09310898706320804,0.027824079502877755,0.02010210194059266,0.00014139881504682882,0.09316033715919873,0.05760093440069112,0.0371695720457675,0.09302394228493577,0.0013222538642335673,0.00020099902650303636,0.09317657080948867,3.671592954731286e-05,0.08942188800118646
0.09501296182574306,0.01106385347193366,0.022657677103296272,8.05121921158763e-06,0.0891263226694005,8.165346589085688e-05,0.0002763978174642816,0.0005605721554895973,0.09502220529373695,0.0002413213485389477,0.0784114101142361,0.09497947690982403,0.026543972014086627,0.022715825426923263,0.0001271118446402078,0.09501541995387379,0.04933713502294772,0.034505633801704065,0.0949232005017436,0.0016629803193341228,0.0003061077508968408,0.09502415367179448,3.436848271256682e-05,0.09236218781457686
0.09567887271722722,0.022081947085798612,0.01382323003529215,1.2667321283716492e-05,0.08848351483591421,5.790123623245827e-05,0.00033437507649727453,0.0009659017840356436,0.09568398299181984,0.00045300074753735527,0.08178376233518195,0.09564697912847506,0.019764905239425375,0.02893447170175178,0.00017399458370208869,0.09567945446723665,0.03921499817227835,0.03474144040982942,0.09558375088725432,0.0010844276450250872,0.00024491105053762714,0.09568755333991692,3.2298532386171316e-05,0.0938516586753607
0.09719884529582876,0.020798971190109723,0.011310078829586682,2.539219115582189e-05,0.09006945385687279,6.126861959549084e-05,0.00029689598612815183,0.001325996735048016,0.09720178285222716,0.0007345194645297046,0.08133491091506788,0.09716246478966392,0.01671117895083128,0.03463653049767866,0.00029298793525887586,0.09719850345001514,0.033664848257453424,0.02968806899764915,0.09710943233657796,0.001400304744534249,0.00030388064932001564,0.09720703221336514,3.095442812321243e-05,0.0942356968133788
0.09588033126976304,0.011882056934842214,0.022953643749690614,1.1419539851184877e-05,0.08443685496567688,6.147861882345852e-05,0.0002661501513914918,0.0012551406004552945,0.09588122288548716,0.0006500164403080104,0.0798685589244284,0.09586080145611364,0.022575444364559105,0.03383142131199459,0.0003430863005090091,0.09588084566345004,0.03226535830518071,0.03913653487048799,0.09578226497108104,0.0011851401928840298,0.00025078978434942006,0.09588984183748694,3.255540490107561e-05,0.09381904145628465
0.09709005018806506,0.007524376465838435,0.017941290129559948,7.782351730317926e-06,0.08525135961432645,0.00011951654780781296,0.00046603813106345664,0.0005780906829201763,0.09710001761809824,0.000655917094366803,0.08196516391885834,0.09708412298228458,0.03426037523293333,0.021457515240378512,0.00032152197215616944,0.09709385888084196,0.03663953479538225,0.03331999567325555,0.09700609687494008,0.0018424869664058683,0.0004849368877756084,0.09711089959746082,5.115977372139456e-05,0.09462789237982883
0.09446984413846403,0.008801823966765692,0.028025334897383927,1.5143460883733505e-05,0.07393820691631717,0.00017818073255218802,0.00033992788050696136,0.0006139129746879924,0.09449286918483003,0.0005743332185724159,0.07504998370246993,0.09447654264106477,0.04026161748376107,0.02809266076393566,0.0003139394932090958,0.0944840129644025,0.03362681544561124,0.04993749463281775,0.09443262773124754,0.0017739961616397015,0.0004627065318349547,0.09451727449455784,6.132876308791776e-05,0.0910594218193959
0.09678131047255581,0.011720895869165167,0.025998877998389666,1.7083447869867483e-05,0.05539054028660519,0.00046986984507754097,0.0004953911310507011,0.0004561453724307353,0.09681286867963435,0.00048744386493015804,0.05901404346563573,0.09672122406182163,0.05446869204523275,0.022638549373799003,0.00031055803653838994,0.09678597379210949,0.04538510249817664,0.04533287966775418,0.0967468030621457,0.0026436895293199033,0.00042469105118385093,0.096827343438843,7.826643127137599e-05,0.09399175657845919
0.0978415966342216,0.017341067182679974,0.017135302954702874,1.999626269500033e-05,0.035197934051041574,0.0009765016714681044,0.0006958127429026458,0.0014685784121048339,0.09787634787417665,0.00033278368708391316,0.045423492244438424,0.09778427518182008,0.05257256763966403,0.044732722341865164,0.000585404306454901,0.0978823245738263,0.04441306229654124,0.05351253206522708,0.0977487184882013,0.0021773251065930373,0.0002751032825061721,0.09792126650748101,4.893131007108444e-05,0.09603635318223303
0.0964392498974739,0.019043087563975936,0.02443385782699074,1.4779936100393197e-05,0.02824227743017057,0.000841699813698589,0.0003807775246292619,0.0012911272361549983,0.09643594756842695,0.00022472809419443707,0.04620305253834644,0.09630599459192415,0.05718149011891083,0.04290506714719428,0.0009486429208228237,0.09645534156009469,0.04493227432281701,0.05813424081488962,0.09634853940603953,0.0012607993135574029,0.0002999251182505637,0.09652104870303069,5.7155031214229746e-05,0.09509889552109196
0.09906805277853538,0.03808675978493693,0.00843672637262884,8.366264751130708e-06,0.02182134919397452,0.0017637658279363612,0.0012624400941384758,0.0012742639815525607,0.09899502305952092,0.00048408194897879396,0.034546375820550375,0.09890225238376411,0.06142898124762486,0.048553483020083506,0.0012026468639337329,0.09910211479461505,0.02770368442113644,0.05914877071363107,0.09898832059097426,0.001024886641028306,0.0002885164469756764,0.09915897938887193,8.542396640628197e-05,0.09866473439345048
0.09889143684278645,0.04752800140886411,0.006321016518820732,4.064825729761289e-05,0.020068698683438305,0.001439010880442286,0.0010523624847127416,0.0028836207838364727,0.09885611311759492,0.000561918179573877,0.0251635557394231,0.09858602593136272,0.05080617769569852,0.05871731673285895,0.0025295187381810477,0.09894080387383204,0.03816966694163271,0.050308800283066765,0.09882485657934473,0.002718023112914321,0.00030384070572505526,0.09903435507651177,7.209074095949715e-05,0.09818214069112126
0.10153885181371662,0.03527698394555197,0.004069513965593113,2.400714317718901e-05,0.026041910771882653,0.002668261467029524,0.0008672375814744316,0.006754890906635674,0.10149789595490917,0.0006450274884821349,0.03553971935752713,0.10145988717152078,0.03590300401036931,0.06390639055173442,0.0020361713970794763,0.10166657054309221,0.02424724492866686,0.0465417037155787,0.10147867932527327,0.005049349839082102,0.00027097934002501777,0.10173465647479049,0.00010377525758091037,0.10067728704922685
0.10395609120787522,0.04296520258147315,0.002679104350024201,4.535342309771136e-05,0.02971800893159541,0.004855410733047402,0.0010870111318633212,0.0084584909932971,0.10376827205050054,0.001416222239171739,0.014781013895169743,0.10353911529933488,0.0387030328706708,0.059317299521382975,0.00280596917709491,0.1039829420233016,0.024358146107110776,0.03540109946392682,0.10388519040699316,0.006320784985016565,0.0007896163167129527,0.10413101253943942,0.00022434644558187725,0.10281126330631774
0.09820186309984899,0.05730081527328177,0.002572374470827532,7.888776864934993e-05,0.03329219794984438,0.004619495943802594,0.0016928095631089251,0.00940057842822028,0.09791806647750019,0.0012064522514117716,0.018141730157981917,0.09798234344574269,0.034587985982074444,0.0622019531567889,0.0020644498119006026,0.09817506881499373,0.03723903715059842,0.04209759146935637,0.09812475184505329,0.0056788639879886554,0.0011939140505008363,0.09836283401685143,0.00023427996310479744,0.09763165492056813
0.10101350966870684,0.04205586725092295,0.00668977997979454,8.182638125590261e-05,0.024447077002622625,0.010643486750646922,0.001464791567184938,0.009109061684877448,0.10111414473400433,0.002652936349459564,0.02059525236505765,0.10085572084332921,0.04232568082793695,0.03878410436170303,0.0015123703815120074,0.10109687299332078,0.04629117586375937,0.037466551364310346,0.10114373617783282,0.006703841954683234,0.002210151724662872,0.1013078418706073,0.000420216619574853,0.10001400128223349
0.09883643384041468,0.045496273799449,0.0034256583643270774,7.200851856427311e-05,0.02784437426343683,0.015943615801014152,0.0016146422001580177,0.014691870036562815,0.09898897396064735,0.002237927401010992,0.02414731396204127,0.09879580576418831,0.0360959193923826,0.0415499828149862,0.0019656707897519857,0.09903851549019635,0.037546819029976794,0.04618548424962781,0.09894521109327234,0.0065106743527526476,0.0025111303643148694,0.09922045758552311,0.0004154101021466077,0.0979198268232539
0.09645376765095967,0.043567933704002616,0.0071284226321579195,7.51756190811748e-05,0.021943099572181702,0.009818423021025261,0.0007186495262706503,0.01571350668191949,0.0965927091822931,0.0018695487370111235,0.031066774435552055,0.09666984042049606,0.042139333685040054,0.04695633023234821,0.0028825160481837013,0.09688148701065918,0.037590682217788496,0.05648575556250257,0.09664901134109237,0.005561396022991624,0.0013666045784596157,0.09706133453959932,0.000530389363593573,0.09427730821479047
0.09032063667997779,0.0687200844341691,0.01647345380022617,0.0001140342801285795,0.013978235233191057,0.01370300332744647,0.0014477698176335746,0.02102370512615193,0.09060993769739664,0.0012990759626816744,0.03359917815805484,0.08997401384972019,0.039219602760053686,0.042021035068743585,0.0015114098667641583,0.09036041475741216,0.040482099032382285,0.0686962305870802,0.09039690507708471,0.005497269096053346,0.0013144341787172309,0.09086399958467008,0.0008424080344891748,0.08753106358977135
0.08702179810270373,0.06998960978189993,0.027333959424969998,0.00019652625396048907,0.017259369098981243,0.010753694291791857,0.003190691634413758,0.028235675490924688,0.08719512591498546,0.0009378764998610992,0.04535167947345437,0.08689352006643014,0.032763875029477765,0.039385560319773,0.001181131192670107,0.08664798625595452,0.03230662084726421,0.07818930601963535,0.08657274143420515,0.0049753608583392095,0.0008528938672337467,0.08759437093963636,0.0011729545643403925,0.08399767263709343
0.08399399921542848,0.06043932206802478,0.046337736590938275,0.0004290835945934196,0.013755126737822993,0.009085039870062844,0.0050192928480151085,0.039816682812088035,0.0844158842790185,0.0008830746635028579,0.05065857696613391,0.0842624388425542,0.041477900193317145,0.04243569981178741,0.0017887349395805745,0.08362203038124438,0.018510165386692905,0.07882226867464916,0.08380644747836066,0.004790238781831313,0.0003903310384882386,0.08495665777902556,0.000844549989138903,0.07945871705770034
