0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.052523226,0.028190201,0.045567375,0.022732984,0.05399626,0.038955104,0.032279048,0.050216842,0.04254496,0.047962684,0.0724069,0.04950479,0.011951153,0.047168717,0.04150378,0.024033474,0.03913195,0.039446555,0.06835052,0.04699976,0.057827443,0.02533027,0.035702888,0.025673075
0.052523226,0.028190201,0.045567375,0.022732984,0.05399626,0.038955104,0.032279048,0.050216842,0.04254496,0.047962684,0.0724069,0.04950479,0.011951153,0.047168717,0.04150378,0.024033474,0.03913195,0.039446555,0.06835052,0.04699976,0.057827443,0.02533027,0.035702888,0.025673075
0.07145356,0.011991997,0.054474775,0.026187511,0.05945739,0.015889404,0.027467748,0.046786994,0.055494417,0.04979662,0.07558841,0.07197592,0.014267283,0.025841195,0.04280058,0.014870573,0.07166587,0.04144469,0.06322738,0.04476867,0.04828403,0.0071321344,0.047155727,0.011977156
0.06307194,0.029762698,0.04558676,0.035291515,0.04873391,0.023538,0.039605588,0.047498096,0.046643153,0.06064366,0.025639758,0.03029821,0.011188278,0.058208596,0.04442134,0.0080433665,0.047640115,0.049665235,0.06167243,0.06134323,0.053778965,0.034224886,0.055663284,0.017837016
0.069056615,0.022342838,0.047526687,0.072620966,0.04472411,0.032613948,0.053338043,0.06850009,0.040258776,0.06410719,0.037216697,0.010705785,0.019210823,0.035790537,0.023438845,0.0042467,0.034669634,0.013519221,0.0636611,0.0388704,0.07175187,0.0113083385,0.061164886,0.059355903
0.07417453,0.010641852,0.035970718,0.057802647,0.0682641,0.027620597,0.022436097,0.0096295,0.065334134,0.06035722,0.07672428,0.025027707,0.039473753,0.06825909,0.039446056,0.025279664,0.0154696265,0.003618624,0.06963371,0.041400027,0.013021928,0.06880171,0.062215354,0.019397104
0.049379427,0.021183508,0.044388343,0.021339502,0.04731515,0.013883099,0.02627599,0.0051810727,0.031655736,0.07893075,0.08123394,0.073944494,0.014654164,0.056191016,0.048437815,0.035222616,0.017493326,0.044918634,0.07667922,0.05586016,0.044989683,0.027237441,0.064147994,0.019456953
0.024910053,0.017000431,0.015765436,0.060657937,0.062795214,0.05940452,0.029012537,0.04533865,0.06823362,0.06262875,0.034589756,0.034235045,0.0374585,0.047348022,0.029448943,0.0029079493,0.026794877,0.032413024,0.06408939,0.06107488,0.0673673,0.006774261,0.06476798,0.044982936
0.067147195,0.010207062,0.023706382,0.074063405,0.07170353,0.03262843,0.05065957,0.02946072,0.020247335,0.054668367,0.07465324,0.0030862766,0.0029348566,0.07463077,0.015961686,0.016425634,0.026720166,0.04744145,0.072435774,0.043583438,0.06690537,0.036144182,0.039147194,0.04543797
0.06580661,0.011006862,0.053094015,0.04406382,0.03190745,0.010697677,0.056927633,0.0003628133,0.039655965,0.05963191,0.0681611,0.018501911,0.018323563,0.06869211,0.025244473,0.050928783,0.033561893,0.0049120802,0.06494022,0.064427175,0.02390713,0.06851313,0.05409388,0.0626378
