0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.00840287,0.00089635426,0.0026193133,0.002675955,0.016168611,0.00036119053,0.0064925915,0.0014207794,0.013156991,0.0058223098,0.14478736,0.0145978,0.04835408,0.0048957258,0.013010223,0.24284427,0.27159828,0.0034174267,0.08613762,0.0050513237,0.005798259,0.008570127,0.0018489836,0.091071576
0.006534034,0.0042152917,0.009564077,0.013063812,0.007039914,0.0019799098,0.024483843,0.007021036,0.004733691,0.0018567215,0.10231612,0.014212616,0.028094614,0.15745506,0.26549754,0.003786972,0.20138772,0.009213278,0.0065293224,0.0019369939,0.00060879876,0.075981446,0.021698529,0.03078869
0.00041030068,0.0013865195,0.0067709186,0.0012042046,0.018959882,0.002204611,0.005566048,0.0033240656,0.03007028,0.01729506,0.06646805,0.034035742,0.18549214,0.100836046,0.11519826,0.16262113,0.1365203,0.0064308,0.036036965,0.0074645733,0.0040926887,0.039462164,0.0041589118,0.013990305
0.016527135,0.014806872,0.0061187237,0.009032142,0.011094876,0.006311101,0.010256929,0.004540396,0.01158877,0.007281336,0.001772246,0.11969706,0.13606015,0.1893845,0.0043940214,0.032811094,0.14520858,0.008225299,0.19552211,0.004598081,0.010958778,0.045649614,0.002329571,0.005830564
0.010815104,0.002291097,0.037838764,0.010061233,0.008572575,0.0016636784,0.011775669,0.008763142,0.017786665,0.020586997,0.0059465766,0.0013486769,0.30704403,0.041273806,0.02018132,0.103932545,0.10775758,0.031637833,0.028264599,0.065471485,0.0017938489,0.05638431,0.025713148,0.07309535
0.05075078,0.013592115,0.0014143266,0.001589754,0.017236695,0.002142177,0.0043106987,0.007816931,0.055830825,0.0042927437,0.1611523,0.10905734,0.12314698,0.0044537676,0.18056186,0.18051267,0.018148148,0.0025777197,0.001984505,0.005369369,0.009030348,0.0007774636,0.04233025,0.0019202669
0.0069893184,0.016347937,0.02041492,0.012387664,0.017126279,0.012527467,0.02017232,0.012875179,0.03649061,0.01443648,0.34675226,0.057878245,0.034764595,0.0507741,0.0008952657,0.005211281,0.013257851,0.07750621,0.17454553,0.011221774,0.0019369995,0.02816288,0.015963515,0.011361422
0.013244041,0.001635468,0.018215979,0.009473439,0.01756736,0.002357365,0.010313406,0.0054482273,0.10570257,0.0009927595,0.19917837,0.02281475,0.027781872,0.20718873,0.13194244,0.005315726,0.051318936,0.019432077,0.03206853,0.056112565,0.0023645242,0.033633787,0.001739177,0.024157949
0.0051058875,0.006891101,0.015335963,0.0017151393,0.038056016,0.0037775226,0.017576067,0.012010845,0.037947383,0.0010026139,0.39648873,0.05506716,0.057331078,0.008542502,0.036986306,0.07916633,0.00055504753,0.025718069,0.11221033,0.028828423,0.0025105258,0.026743576,0.0070422264,0.023391105
0.0059341295,0.0025804683,0.008349947,0.004162871,0.0016183251,0.0020657033,0.0049268706,0.0023846799,0.10316523,0.007395246,0.0023859204,0.029570386,0.10703365,0.21068598,0.20813337,0.00032403905,0.08690663,0.015209189,0.15471357,0.01125434,0.0066413837,0.010545644,0.0034971624,0.010515244
