Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19,Stock_20
1.3603756822553288e-07,0.12679609787269702,8.011101239948048e-07,0.0016426347422166115,0.0,0.0030691322402722284,2.3050810171548625e-07,0.12679619612205187,0.12679620367969455,0.0018845133173429486,0.020086007409641362,0.1267888123051543,9.285319795660539e-05,0.0,0.00016972198164671065,0.013984692244155496,0.08693903269678445,0.126786015977363,0.12678532823187919,0.11138159032534975
1.9077349074415652e-07,0.12551550550822918,6.321709791325971e-07,0.0008877438655661854,0.0,0.0026696131569967823,7.481313362515942e-08,0.1255156027653029,0.12551561024661625,0.0015308749687748683,0.018824342278465404,0.12551174240760785,0.0001063917573283392,0.0,0.0001748794405054914,0.018003919011191822,0.09462968882898518,0.12550577980085792,0.1255093783125853,0.11009802989338306
1.4235348712192623e-07,0.12569965755557522,5.282063601103053e-07,0.0013085432227799294,0.0,0.0025660602127154444,1.0489204314247196e-07,0.1256997324784632,0.12569974746304077,0.001111776988277846,0.023681090727402907,0.12569829395901438,0.00010194757364568685,0.0,0.0001548955785662475,0.0145017782479189,0.09191271670860007,0.12568281489036207,0.12569385852404721,0.11048631041769978
1.0911204960182605e-07,0.12624792391750725,4.514981362834181e-07,0.001322073080180636,0.0,0.0014860496783098353,1.0158708066376908e-07,0.12624802174210345,0.1262480292670724,0.001106667081844286,0.022895361378882532,0.1262451246290623,0.00010896907519200297,0.0,0.00017614823538650656,0.012290689790876146,0.08963631629473179,0.12623967655155113,0.12624437965713745,0.11350390742289575
1.2313842454871213e-07,0.12520709037765193,4.216558173940749e-07,0.0011790019059775812,0.0,0.0016454017490917655,1.2686989195927916e-07,0.12520725456221798,0.12520726948808764,0.0011985100176000257,0.024117339574933994,0.1252050306076413,0.00011394408884907497,0.0,0.00016914741772100367,0.014259504192089077,0.09254828010416839,0.12519551536574436,0.12520394848209224,0.11354209040199975
1.1552990384229951e-07,0.12504949338348315,3.9503773571883055e-07,0.0014445449231621043,0.0,0.0012143199122020434,1.341637593007349e-07,0.12504967226849556,0.1250496871755799,0.0015675209156455947,0.023488872957190925,0.12504560263446343,0.00010937700476992414,0.0,0.00021059610762014526,0.014050892249373042,0.09438565065525058,0.12504160753585314,0.12504706352873138,0.11324445401678022
8.688555906741529e-08,0.12675613328089122,6.724186745217357e-07,0.002250048879737833,0.0,0.0007612534922186634,1.1710662309086408e-07,0.12675632216254137,0.12675632971780737,0.0018270333137026117,0.026455610109319145,0.12674844202009725,0.00010026593516379725,0.0,0.0002584769829595546,0.009446730628062804,0.08715606781148917,0.12675243120054835,0.12675407824853763,0.11121989980606652
1.0084621365140627e-07,0.12532716239166805,4.892908884568231e-07,0.0019283551521275405,0.0,0.0006664552755726435,6.723080910093751e-08,0.12532730432337616,0.12532731179346607,0.002175443315753286,0.023233432521809535,0.12532209020062587,0.00011068805709479351,0.0,0.0003236154996073627,0.012306700452140263,0.0994997224768226,0.1253235916886958,0.12532567584377793,0.10780179363955086
7.493897279179099e-08,0.12572662092614087,4.683685799486937e-07,0.0022972504639837132,0.0,0.0010196234107537477,1.0116761326891784e-07,0.12572672584070277,0.12572673333460005,0.0023985154979172603,0.019089796557137974,0.1257244551898272,9.369619768157627e-05,0.0,0.00024287346386955502,0.01201825158166477,0.10204083215547691,0.12572007875381613,0.12572436526305983,0.10644953688820165
8.17344128601579e-08,0.1246613116335105,4.904064771609475e-07,0.001898616106729777,0.0,0.0014970623667489905,1.4489282279755266e-07,0.12466143795033037,0.12466144538073154,0.002887981452797312,0.018475729658986084,0.12465789364897271,8.506694778450161e-05,0.0,0.00021231628300601382,0.012974435247808022,0.10644299336222574,0.12465484718449338,0.12465874071470599,0.10756940502745624
7.011987128545471e-08,0.12383305080130425,5.867926070730157e-07,0.0012454027244205026,0.0,0.0029373693849017355,4.3179078633674745e-07,0.12383327223247673,0.12383328699455488,0.0032613785480336563,0.021412697001455455,0.12382775859628196,5.733222107471258e-05,0.0,0.00011447991617235817,0.01306340583087104,0.10230326837688024,0.12382135923539728,0.12382810550511884,0.11262674392779168
1.2360912827527106e-07,0.1219890779555946,4.3626751155978025e-07,0.0009199573016261086,0.0,0.0021229104313132577,2.835738825138572e-07,0.12198922337809845,0.12198923792034884,0.0038246045802155476,0.018950042832744284,0.12198339193569394,6.2204476023232e-05,0.0,0.00014997422822386712,0.0193417783380616,0.10838291222757203,0.12196194211637558,0.12198110880238344,0.11435079002520289
1.3481169637062648e-07,0.1222573462154338,7.214247535509201e-07,0.0008686391259876442,0.0,0.0024764143475818194,5.939001759030301e-07,0.12225755754187675,0.12225756482899548,0.005118552349156114,0.019101895555199346,0.12224179550407947,5.986003674791952e-05,0.0,0.00014265263611629102,0.018101155541005932,0.10504885178728501,0.12222650712899917,0.12223960936846266,0.11560014789644675
