Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10,Stock_11,Stock_12,Stock_13,Stock_14,Stock_15,Stock_16,Stock_17,Stock_18,Stock_19,Stock_20
0.1254796200698126,0.002204521881020932,0.11595026831363911,0.002849870852233751,0.03881616382905264,0.10346473655785642,0.005069672055843144,0.015317961606272947,0.09062071703607497,0.01497972263191648,0.004752962129602708,0.002781219591540673,0.0016400244962119983,0.11060737117994551,0.003275773494169016,0.10939629641584303,0.13093297023398515,0.013671212772320373,0.10131791794992602,0.006870996902732547
0.1251929862802672,0.002302136181173129,0.11546647137752614,0.002953586692975686,0.039307261899327935,0.10303007731344827,0.0053260363074479405,0.01568413651301459,0.0905609439182033,0.015259557529095158,0.0050014131242356935,0.0029284841476030945,0.0017422513687742798,0.11004227287772567,0.0033843476470241892,0.10902799931055289,0.13066244748334666,0.014143096115262726,0.10083581671031724,0.007148677202678207
0.12493329985785136,0.0023909119961881675,0.11503233705108866,0.003047217972503377,0.03973799640827432,0.10264331494205395,0.005560241280320233,0.016009989968030935,0.09050486500547694,0.01550741956375936,0.005228762148133597,0.00306343043501614,0.0018367525005154128,0.1095370531727821,0.003482054540763397,0.10869921541719621,0.13041084961254445,0.014567025036710672,0.10040730167246807,0.007399961418322626
0.12483850756998024,0.0024233955197428087,0.11487483140176964,0.0030813187551396084,0.039892024810121406,0.10250372561183689,0.005646177149312843,0.016127592065435348,0.09048396515869085,0.01559661145897551,0.005312263275643208,0.0031130394779469153,0.001871689911212761,0.10935417512394967,0.0035175712871870664,0.10858032489292226,0.13031750675293965,0.01472092038380139,0.10025275302918665,0.00749160636420528
0.1247803425806191,0.0024433552391500747,0.11477840483887597,0.003102230436990329,0.039985734703902584,0.10241846121277387,0.0056990385120825665,0.01619942620179081,0.09047101690371567,0.01565102255149041,0.005363653854219615,0.003143583103291789,0.001893251291448547,0.10924233206786742,0.0035393303098753786,0.1085076204203679,0.1302598316840163,0.014815157145487683,0.1001583637885998,0.007547843153434156
0.12464876668513618,0.0024885566008277563,0.11456099585956163,0.003149475701007605,0.04019543008901129,0.10222670277089828,0.005818927114668343,0.01636092333046653,0.09044144333241595,0.015773173421464268,0.005480265338452452,0.003212928010858577,0.0019423412841081194,0.10899046423640525,0.0035884390990123896,0.10834398312416954,0.1301282995753444,0.015027696356048887,0.09994621720118159,0.007674970868960952
0.12433959536982504,0.0025950998776943534,0.11405372874230271,0.0032602150425404736,0.040676303186868726,0.10178196354432395,0.006102410655347563,0.0167353831283791,0.09037030995719879,0.016055431320659064,0.0057563310441175655,0.0033772892810680754,0.0020594732040325344,0.10840436472235816,0.003703297659069714,0.1079634976581294,0.12981337786437003,0.01552390560646186,0.09945455966271928,0.007973462472533615
0.12367337400847637,0.002826279840510449,0.11297667039454862,0.00349769963939542,0.04166020657085355,0.10084912719714566,0.0067215160997447,0.01751971234225411,0.0902097216517012,0.01664243245588138,0.006360792396947359,0.003738145047499225,0.0023203057326459417,0.1071670909754748,0.003948376941875418,0.10716133337330565,0.12910792307605257,0.0165784635104021,0.09842527198217764,0.008615556763107827
0.12350320859572869,0.002885683424206529,0.11270484015063018,0.003558131628771251,0.04190091170812386,0.10061599729147382,0.006881405677585749,0.01771541513170869,0.09016720443577997,0.016788038458252184,0.006517228387490574,0.0038317577361389895,0.0023887612356891822,0.10685631726486357,0.004010490649212172,0.10696000958131928,0.1289220549072208,0.0168447425892023,0.09816845220448611,0.008779348942116112
0.12376907100116062,0.002792937342556794,0.11313009572966348,0.0034636750695370686,0.041523012806627894,0.10098111458406778,0.006631909544665057,0.01740884844441243,0.09023336029798873,0.01655980178356913,0.006273174720068398,0.0036857569521260808,0.0022821351113843412,0.10734277254084043,0.003913363575816431,0.10727517290493477,0.12921145334514614,0.01642818505415422,0.09857074669684031,0.00852341249443991
0.1238645827887311,0.0027597051496316676,0.11328364918806659,0.003429691049432695,0.04138474743989935,0.10111349937126747,0.006542703675411608,0.01729762130453776,0.09025677522267841,0.016476784887663225,0.006185995497407441,0.003633653693201727,0.0022442724000165904,0.10751876066990008,0.003878357219554543,0.1073892320754816,0.1293140482826536,0.01627779616734567,0.09871670391282508,0.008431420004293783
0.12380188159624148,0.0027815188335311145,0.1131827842057364,0.003452005247238002,0.04147566878852974,0.10102650700141093,0.006601247337178131,0.017370709442850886,0.09024143842457467,0.016531344248796116,0.006243200172332939,0.0036678384932574523,0.0022691030535607975,0.10740314667292081,0.0039013437143866903,0.10731429822624611,0.12924678038182127,0.016376570477127678,0.09862079866666318,0.008491815015595627
