0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.04094793,0.041899797,0.040282033,0.042450443,0.039790384,0.041710645,0.04107257,0.04216946,0.040365227,0.04456723,0.04149099,0.04291453,0.041324895,0.043956302,0.04037273,0.039671883,0.043512274,0.042125348,0.040279347,0.03930695,0.042776417,0.04304565,0.04182379,0.042143136
0.040818233,0.041738883,0.040732004,0.04274222,0.040203508,0.041279487,0.040783048,0.042218626,0.040809285,0.044101395,0.04149801,0.042783782,0.041330528,0.043852355,0.040068313,0.03988878,0.043310583,0.042034913,0.040368855,0.039752025,0.04279251,0.043037955,0.04162795,0.042226743
0.040823273,0.041694544,0.04083906,0.042553045,0.040470384,0.04121398,0.04071961,0.04231748,0.040726133,0.04395928,0.04143695,0.04262895,0.04114186,0.043790367,0.040238902,0.0399873,0.043119084,0.042195417,0.040611237,0.03997744,0.042912547,0.042919435,0.041617688,0.042106032
0.041095313,0.041986573,0.04040463,0.042442497,0.04027631,0.041458625,0.041012872,0.042096864,0.04042808,0.04409557,0.041272316,0.04289764,0.040884405,0.043692157,0.040240053,0.040321555,0.04301335,0.042113017,0.040280174,0.039661482,0.042832788,0.042879444,0.042174004,0.042440243
0.04103037,0.041742716,0.040644918,0.042480696,0.04045358,0.041196927,0.04074719,0.042560916,0.040745627,0.043614205,0.041493528,0.0424969,0.041248348,0.04344008,0.04037899,0.040142026,0.042931672,0.042085446,0.040590677,0.040214468,0.042932607,0.042884085,0.0418563,0.042087693
0.04106749,0.041882813,0.04069783,0.042380482,0.040424053,0.041320935,0.040740553,0.04236397,0.040820964,0.04323247,0.04145312,0.04252143,0.041169632,0.043258466,0.040496245,0.040252086,0.04290852,0.04209595,0.040588476,0.040319838,0.042950854,0.042958833,0.041858897,0.042236116
0.041801255,0.04174299,0.04010453,0.04159204,0.039738454,0.04214531,0.041138068,0.04232789,0.04024052,0.04382339,0.04059326,0.042632837,0.04081701,0.043107055,0.040867317,0.04057493,0.042920113,0.042574883,0.040864363,0.03974035,0.04290897,0.042832587,0.04291416,0.041997664
0.041134752,0.04143033,0.040089406,0.042229433,0.04024351,0.04186631,0.04094251,0.04237748,0.04026017,0.044142734,0.041046966,0.042545695,0.041154344,0.043522127,0.040720616,0.04006854,0.0432654,0.042420726,0.041010518,0.03959472,0.04272208,0.042788424,0.042433437,0.04198972
0.04147599,0.041381687,0.040472496,0.04233678,0.040440407,0.04094397,0.040663283,0.0424589,0.04106731,0.043152265,0.041501466,0.042087737,0.04157856,0.043038618,0.04054005,0.04031542,0.04253468,0.042357765,0.041200478,0.04052411,0.042803083,0.042836457,0.041988406,0.0423001
0.041377515,0.041718684,0.04025727,0.04192992,0.040005926,0.04156627,0.040851,0.042474724,0.04068831,0.04340761,0.041018993,0.04203542,0.04130037,0.043291308,0.04083015,0.040150847,0.042977814,0.042410657,0.041098885,0.040482197,0.042721048,0.042837087,0.042375278,0.042192716
0.04189882,0.041382685,0.03947001,0.04180055,0.04026876,0.042458687,0.040880796,0.042259082,0.039951567,0.043744545,0.04118535,0.04237351,0.04134637,0.043216955,0.04104025,0.040510006,0.04289236,0.04231137,0.041181326,0.039669376,0.042703856,0.042608343,0.043022327,0.041823097
0.04140929,0.04180141,0.039839003,0.04147241,0.039446585,0.042129688,0.04156004,0.042175416,0.040362746,0.044117734,0.040682036,0.0420586,0.040902097,0.04334807,0.040938057,0.040048916,0.042898245,0.04288438,0.041314166,0.03987177,0.042731453,0.043145396,0.0427503,0.042112168
0.042041443,0.04167728,0.039588705,0.04207064,0.039962765,0.041473225,0.041186426,0.042105168,0.03999131,0.044261977,0.040808223,0.04218361,0.041105896,0.04335601,0.040618975,0.040027164,0.042960033,0.042742323,0.041003264,0.03973772,0.042760804,0.042986415,0.042976424,0.04237419
0.04172342,0.041172806,0.03991138,0.04222997,0.04043807,0.040988803,0.041548833,0.042015873,0.04157206,0.042959847,0.040697012,0.04221145,0.041431718,0.042411484,0.04085836,0.039653175,0.042610608,0.04266467,0.041516688,0.040753227,0.04314907,0.04331447,0.042132773,0.04203425
0.042766612,0.04181249,0.038916897,0.041112628,0.039674584,0.04312714,0.04112123,0.04187221,0.039934803,0.043013435,0.040892284,0.04225287,0.041231748,0.042798012,0.041459683,0.041332886,0.042362124,0.04227158,0.041172203,0.039514706,0.04286659,0.042675566,0.043519974,0.042297747
0.042014018,0.042326476,0.038711574,0.041071445,0.038813468,0.04262865,0.042193662,0.04273598,0.0391851,0.044380277,0.03982162,0.041794747,0.041392434,0.042986054,0.041371632,0.04033672,0.04270469,0.042433914,0.041407272,0.039016657,0.04250011,0.043187268,0.04412521,0.04286096
0.041961327,0.041615356,0.039305575,0.04186771,0.039927732,0.041526224,0.0412146,0.043093365,0.039693903,0.04462457,0.04040565,0.042027485,0.041201264,0.04322208,0.040692467,0.040160395,0.0428462,0.043062508,0.041393194,0.03998676,0.04214857,0.042580586,0.043456618,0.041985936
0.042649332,0.04249336,0.039952245,0.041016128,0.039527312,0.042184904,0.040932566,0.0423193,0.04033955,0.043399468,0.040737092,0.042084735,0.040892,0.042711392,0.040730767,0.0406554,0.04250963,0.042127766,0.040613327,0.03999475,0.043011367,0.043052915,0.043872356,0.042192318
0.042664055,0.041825835,0.03876022,0.041376807,0.039890684,0.04302784,0.041415215,0.042183567,0.039649777,0.04269111,0.04066475,0.042522945,0.04151249,0.042695824,0.041341614,0.041725777,0.041857187,0.042483263,0.041110758,0.03934167,0.042777672,0.04228123,0.043500345,0.04269942
0.043160606,0.04236093,0.0384273,0.041211445,0.039286524,0.04291138,0.041708663,0.04111717,0.039060943,0.04426583,0.04015676,0.042290367,0.040920556,0.04357684,0.04095369,0.040582098,0.042527873,0.042898964,0.040981047,0.03879018,0.042999797,0.043137647,0.04370053,0.042972915
0.04235247,0.042444978,0.03949897,0.041424453,0.04013834,0.04228057,0.04082309,0.0428431,0.040153217,0.04360627,0.040650036,0.04259662,0.04082838,0.04310258,0.040817123,0.04121457,0.042241275,0.042215142,0.040336564,0.039591897,0.042704064,0.042448428,0.043778785,0.041909117
0.042067792,0.04145298,0.03956241,0.042105336,0.040631372,0.041525595,0.040459823,0.04256819,0.040205467,0.043975674,0.040803485,0.042497054,0.041136052,0.0434448,0.04032151,0.040600266,0.042876173,0.042772837,0.040849745,0.04006976,0.042719655,0.0425762,0.042926665,0.041851155
0.0425623,0.043413077,0.039957963,0.040154114,0.03824955,0.042292323,0.041781615,0.042896662,0.039933402,0.04295986,0.040486455,0.041501902,0.040717606,0.042037725,0.041556533,0.041151688,0.04243895,0.04171594,0.040708743,0.03991079,0.042911295,0.0438973,0.044054266,0.042709913
