0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.062230993,0.04710899,0.0028131832,0.06029826,0.0101991305,0.06347282,0.003923682,0.073619016,0.07313613,0.06036915,0.072271325,0.07333281,0.0027525944,0.0314916,0.0012327768,0.0075329617,0.07340578,0.02716849,0.038315564,0.06370657,0.001431371,0.07211537,0.022166455,0.05590498
0.062230993,0.04710899,0.0028131832,0.06029826,0.0101991305,0.06347282,0.003923682,0.073619016,0.07313613,0.06036915,0.072271325,0.07333281,0.0027525944,0.0314916,0.0012327768,0.0075329617,0.07340578,0.02716849,0.038315564,0.06370657,0.001431371,0.07211537,0.022166455,0.05590498
0.062540725,0.047141597,0.0026457529,0.06059041,0.009845747,0.06385323,0.0036782972,0.07371505,0.07325039,0.06063455,0.07241153,0.07346699,0.0025647026,0.031239051,0.0011304886,0.007205466,0.07349918,0.027108552,0.038089823,0.06403191,0.001313194,0.07223921,0.02186171,0.05594246
0.06268371,0.047130115,0.0025576518,0.060724087,0.009681864,0.064035445,0.0035593554,0.073756725,0.073302686,0.060743615,0.072466366,0.07351325,0.0024724395,0.031151634,0.0010796527,0.00705472,0.07354433,0.026985487,0.038066257,0.06418826,0.0012573522,0.072305515,0.021719653,0.056019843
0.062628575,0.04715289,0.0025876826,0.0606645,0.009725746,0.0639873,0.0035985324,0.07374248,0.073283836,0.060688715,0.072451405,0.07350139,0.0025046156,0.031206938,0.001098555,0.007108214,0.07352443,0.02706422,0.038053326,0.0641338,0.0012740478,0.07227881,0.021772915,0.055967115
0.06272427,0.047210764,0.002535452,0.060736,0.009642139,0.06400469,0.003546839,0.073767625,0.073311314,0.060778182,0.07250039,0.073527366,0.002458973,0.031096904,0.0010719515,0.007014676,0.07355697,0.026969831,0.038065802,0.064189576,0.0012444532,0.07233787,0.021654643,0.056053277
0.0630338,0.047243472,0.0023547555,0.06112117,0.009211006,0.06443072,0.003271646,0.073847696,0.073405184,0.06103102,0.07261967,0.07363932,0.002267678,0.03086996,0.0009668277,0.0066873133,0.07364787,0.0267873,0.037867192,0.06457433,0.0011285276,0.07245168,0.021376092,0.056165796
0.063133195,0.04730747,0.0023220037,0.061136514,0.009163789,0.06449597,0.0032415937,0.073879816,0.07344188,0.06111263,0.07264732,0.07367729,0.0022375353,0.030747732,0.00095302076,0.0066035516,0.07366997,0.0267884,0.037798103,0.06460992,0.0011099413,0.072490916,0.021304082,0.056127388
0.063208684,0.04733438,0.0022641046,0.06125484,0.009022123,0.06460586,0.0031554317,0.07390133,0.07346326,0.061177608,0.07268895,0.07370283,0.0021726994,0.030740827,0.0009151015,0.006496181,0.073693424,0.026759785,0.037754904,0.06474534,0.0010682862,0.072528645,0.021126438,0.05621895
0.063211024,0.047370773,0.0022506118,0.06132826,0.0089636855,0.064601034,0.0031405266,0.073913716,0.0734737,0.061160523,0.07270107,0.07371149,0.0021762915,0.030647041,0.00091092585,0.0064937244,0.07371823,0.026682874,0.037804946,0.06478254,0.0010666027,0.07255765,0.02108368,0.056249034
