0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.012812319,0.015655428,0.010930273,0.008436789,0.010549153,0.010127171,0.017370386,0.020932386,0.01722035,0.018983718,0.011587886,0.015076248,0.014330553,0.0129358405,0.009002375,0.011668201,0.015635509,0.016745403
0.016445594,0.018371439,0.0040855985,0.0075490577,0.01160321,0.013659972,0.0122835245,0.023363004,0.015548248,0.02126817,0.01594513,0.016752971,0.017033936,0.010853069,0.0041473648,0.0064929267,0.017409477,0.01718731
0.0156167755,0.020386105,0.0056709447,0.007226466,0.0136299655,0.012323212,0.013910034,0.026806654,0.022354037,0.024705084,0.012147631,0.01447479,0.014654524,0.006034124,0.0012848339,0.0051954333,0.0133326445,0.020246752
0.018831063,0.0210821,0.015704539,0.0012632941,0.020467225,0.0019033148,0.0120772645,0.028941892,0.01986588,0.022401275,0.0009783618,0.01520021,0.015114107,0.0035650532,0.0013901533,0.01446025,0.016597614,0.02015639
0.027853198,0.013311518,0.0057071666,0.004547687,0.00563808,0.0013967798,0.00869702,0.0260697,0.028171688,0.020523991,0.004379854,0.019391885,0.007543989,0.0014056866,0.0010814365,0.02804464,0.021878082,0.024357611
0.023290003,0.022850083,0.00089886057,0.021179384,0.0015229972,0.0015592056,0.021186095,0.0087756775,0.018393453,0.017237827,0.005558954,0.018014884,0.014436332,0.010463122,0.00093288545,0.024415975,0.019281425,0.020002851
0.00029029316,0.0016118421,0.0221325,0.002018577,0.013888972,0.023481973,0.023878654,0.0035743036,0.0018689844,0.024338702,0.0022467661,0.020024925,0.024887258,0.018547527,0.018668605,0.024339272,0.0009777634,0.023223067
0.021890897,0.00016858015,0.023328803,0.00027994736,0.023317933,0.023353258,0.018198472,0.020208709,0.00022172504,0.023003422,0.000116604155,0.022506632,0.02217305,0.00075668393,0.02121959,0.0049730665,0.015746128,0.008536501
0.0037894167,0.00037021586,0.022301545,0.0036932442,0.018975262,0.022229908,0.004725095,0.022212606,0.020761847,0.022553517,0.011028781,0.022376416,0.007284505,0.004396598,0.021775551,0.010957098,0.018461717,0.012106679
0.025012232,0.018053018,0.027113643,0.00213093,0.00023283737,0.0016425193,0.010719409,0.017820155,0.027268399,0.02737028,0.026900094,0.026808163,0.010446343,0.0056925346,0.006366109,0.0077869436,0.006397139,0.0022392697
0.020334678,0.025563017,0.027184347,0.0022871378,0.017522767,0.0034480586,0.00333672,0.02682211,0.02748416,0.017891066,0.02272496,0.015426566,0.026956858,0.005571816,0.0009776771,0.00032717126,0.0060856664,5.524872e-05
0.029472595,0.02619429,0.000853045,0.0010790187,0.0006849563,0.0017055823,0.02877545,0.027930884,0.02813232,0.00023989257,0.011877819,0.004304275,0.030096114,0.014220557,0.009306519,0.014576322,0.020511614,3.873433e-05
6.474504e-05,0.0019983423,0.03804893,0.0014698332,0.0143297715,0.038960855,0.005554983,0.0020273132,0.005695555,0.000889144,0.005531758,0.0009924019,0.03648025,0.00038530907,0.03397947,0.03947443,0.019342056,0.0047748405
0.019308046,0.0005998662,0.024010403,0.00010261344,0.023908747,0.02354228,0.015555736,1.766338e-05,0.007018085,0.022863895,0.0014057785,0.017483596,0.021007776,0.005615657,0.022471039,0.0026859504,0.018670281,0.023732597
0.02130808,0.0001747678,0.021459822,0.00028283912,0.01904068,0.020094737,0.018818505,0.021388806,0.014931431,0.02104252,2.0962469e-05,0.02058598,0.02118389,0.018811446,0.0005619288,3.996878e-05,0.021456137,0.008797523
0.0005926306,0.0032718433,0.017571593,2.9094293e-05,0.00019716962,0.007610236,0.024294794,0.027175168,0.0042697266,0.026936455,0.0062441984,0.02621074,0.027179988,0.02712763,0.014806455,0.0016778501,0.020047156,0.014757263
0.0021783707,0.014442603,0.022501832,0.00019978316,0.00035470776,0.018089874,0.017656725,0.019170906,0.014832232,0.021322275,0.020693256,0.0038389026,0.02205682,0.021475814,0.021617578,0.020968119,0.008111822,0.0004883826
