0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.013983992,0.0144897,0.013284603,0.013767485,0.013853607,0.015186044,0.014795891,0.01357602,0.013874266,0.01342449,0.014126278,0.0148023665,0.013750018,0.013830138,0.012495037,0.013268345,0.0136555685,0.013836131
0.01397483,0.014627128,0.013132043,0.013693334,0.013885877,0.015325453,0.014781831,0.013504801,0.013956766,0.013633489,0.014054187,0.014950805,0.013873044,0.013889593,0.012237074,0.012971029,0.013880077,0.013628629
0.013983283,0.014658102,0.013140988,0.013770787,0.013794771,0.015410194,0.014861919,0.01355598,0.013910029,0.013754692,0.013812672,0.015002821,0.014145034,0.013830352,0.012098739,0.012825115,0.013972128,0.013472391
0.014129098,0.014633633,0.013100366,0.013830173,0.013958362,0.015220471,0.014614129,0.013666258,0.013715572,0.0139105115,0.0138747,0.015046694,0.01393209,0.013774263,0.012253625,0.012785162,0.01390906,0.013645831
0.01400902,0.014785937,0.013028556,0.013818654,0.013967322,0.015059943,0.014545,0.013749872,0.0137996515,0.013955935,0.013329505,0.015040379,0.013774838,0.01394876,0.012395649,0.012850305,0.014150218,0.0137904575
0.014044827,0.014772642,0.013176782,0.013732075,0.01362027,0.014742353,0.01494039,0.014058716,0.013864598,0.0140390545,0.012796204,0.014896957,0.013890124,0.014450941,0.012171423,0.012835133,0.014211476,0.013756032
0.014284403,0.014892989,0.013357188,0.013438083,0.01378297,0.01490359,0.015029278,0.013732891,0.013963607,0.013730518,0.013149405,0.014782699,0.013624853,0.014668237,0.012206069,0.012568106,0.01434506,0.013540053
0.01452207,0.014760624,0.013088834,0.013596793,0.01340447,0.015269483,0.015241858,0.013621666,0.014115852,0.013804136,0.013956486,0.015244201,0.014082247,0.014084556,0.011822753,0.012192029,0.014305517,0.012886426
0.014379388,0.015229315,0.012940202,0.01401998,0.013283266,0.015829418,0.01468912,0.013814465,0.013516941,0.013974847,0.013934592,0.014982442,0.01467144,0.013493206,0.011479901,0.011989447,0.014524946,0.0132470755
0.014121609,0.014569383,0.012767965,0.014256494,0.013941679,0.015458094,0.014432626,0.014175417,0.013924321,0.014133652,0.013659177,0.015029475,0.014132293,0.013649727,0.011705108,0.012047264,0.0141392425,0.013856482
0.014406568,0.014653325,0.013133913,0.013711758,0.014034419,0.015076005,0.014938783,0.01366499,0.013990774,0.01428241,0.0131450035,0.014978822,0.013843244,0.0142211085,0.01182281,0.0124135185,0.014207684,0.013474851
0.014339358,0.014484637,0.013145124,0.013674938,0.013029699,0.014600865,0.015426908,0.013735699,0.014603695,0.014612541,0.01226228,0.01548283,0.013536991,0.014341094,0.012297876,0.012671965,0.014258447,0.013495075
0.01490779,0.015066781,0.013309822,0.013829522,0.013114819,0.01567987,0.015358345,0.013292793,0.014416591,0.013452502,0.012965762,0.015601615,0.014268522,0.014197529,0.011854774,0.011696118,0.014669812,0.01231702
0.014481727,0.015253021,0.013210457,0.013840143,0.013412585,0.015530129,0.015029483,0.013561585,0.013666793,0.014181408,0.013055354,0.015348388,0.0144917,0.013843251,0.011942156,0.011919241,0.014741171,0.012491398
0.014740484,0.015309439,0.012980685,0.014154644,0.013257252,0.015939774,0.014593075,0.013533896,0.013662503,0.014508263,0.0137602305,0.015488399,0.015344132,0.013396874,0.011079787,0.011225013,0.014762406,0.0122631285
0.013554304,0.015405611,0.012361862,0.014513932,0.01383077,0.015313029,0.01383478,0.014086956,0.013166872,0.014489984,0.013484411,0.014909832,0.014843591,0.012720489,0.012273011,0.012191864,0.014581227,0.014437463
0.013933789,0.015093004,0.012459918,0.014675541,0.013703546,0.015106481,0.014306317,0.013951238,0.013594565,0.014315305,0.013808424,0.015138019,0.0137264365,0.013547502,0.012190543,0.011715917,0.014238065,0.014495374
