0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.011189165,0.010499907,0.013634605,0.012097242,0.008940062,0.013414678,0.018040162,0.016708829,0.014780249,0.015270972,0.014850137,0.013358731,0.011659384,0.01412488,0.014147863,0.01753862,0.014470007,0.015274494
0.0023402877,0.02618951,0.0016704546,0.0037060198,0.00043512136,0.03370875,0.0062170913,0.03427071,0.019522242,0.026351023,0.03469148,0.0043602013,0.00048850104,0.004198831,0.005586649,0.041595604,0.0030654925,0.0016020078
0.002204762,0.019169345,0.0017827656,0.003246563,0.00027510722,0.030668708,0.00094201375,0.04959233,0.012988842,0.041402176,0.034285605,0.0012545753,0.00025911035,0.00037988822,0.00059112895,0.049962033,0.00055985147,0.00043517983
0.007944248,0.00056758313,0.034679495,0.035549816,0.024857875,0.0010646661,0.007499667,0.03900105,0.024221236,0.038547613,0.0012362546,0.018967707,0.0012056511,0.00042229512,0.002137755,0.0047887187,0.0024966872,0.0048116925
0.0197091,9.6483134e-05,0.02116673,0.020063387,0.01974519,0.00055747124,0.01900487,0.01853397,0.016006274,0.020960186,0.002046395,0.021316253,0.007927095,0.0074986,0.011445326,0.015095855,0.010269628,0.018557185
0.014327253,0.00080676546,0.017804313,0.0130301155,0.0028268856,0.018349418,0.018510679,0.0042542275,0.018494045,0.019619383,0.015409586,0.017667025,0.00041236085,0.019512065,0.008826137,0.020436874,0.019315243,0.020397626
0.0030750716,0.0038238524,0.0021592858,0.024031827,0.0012647887,0.024814492,0.015670285,0.0011426663,0.026375582,0.024343684,0.026976688,0.0020011612,0.0004281264,0.015040926,0.023816144,0.026313331,0.0019268875,0.026795214
0.0069032516,0.029365662,0.0005129142,0.026479818,0.000575028,0.029778007,0.010049563,0.005976529,0.02406839,0.0034377887,0.025968991,0.007039146,0.0011860194,0.016809572,0.020539673,0.008020716,0.027658738,0.005630191
0.026119016,0.02485686,0.00044558904,0.021207394,0.0033623816,0.02671815,0.001329658,0.0034017474,0.029204654,0.004123168,0.028764052,0.011767677,0.022441601,0.00035403096,0.026747784,0.0138652595,0.002025009,0.003265969
0.023870252,0.0069155246,0.0017634748,0.026223006,0.020530295,0.017679125,0.019089872,0.023522595,0.026383808,0.015891876,0.02534317,0.024690194,0.005274067,0.00034777095,0.004698362,0.00013607401,0.0037459824,0.0038945475
0.00019276833,0.0010408115,0.021304479,0.024882479,0.000790614,0.0017656329,0.033905264,0.0055872537,0.021549955,0.009730661,0.004488422,0.025120312,0.0042167623,0.0019888715,0.031060928,0.031920537,0.029945485,0.00050875347
0.003539563,0.007746382,0.0027769764,0.005256032,0.008108217,0.00027767906,0.031031394,0.02273142,0.013292027,0.023396704,0.0007689465,0.030142024,0.010445265,0.006620161,0.01652524,0.01874835,0.017829778,0.030763846
0.012939271,0.02086953,0.02142199,0.010263461,0.0003509743,0.004965146,0.012604606,0.0014468108,0.024309594,0.0049017468,0.023432186,0.02248853,0.0006420565,0.018236447,0.010067945,0.023565823,0.023545155,0.013948727
0.016720204,0.009528083,0.021396747,0.015392881,0.00010089545,0.026937934,0.024066485,0.0023130262,0.023278743,0.014424547,0.026763964,0.009157388,0.006387525,0.0003597878,0.024827382,0.0057826065,0.021414416,0.0011473856
0.00010159239,0.02594823,0.0013600322,0.024251113,0.0010766491,0.0240014,0.004512983,0.004984044,0.025447967,0.015734162,0.024635017,0.018618431,0.02209887,0.0014365403,0.020084066,0.023301704,0.008860928,0.0035462512
0.017551912,0.024345038,0.00012602008,0.02472566,6.738771e-05,0.024877837,0.003863813,0.024028368,0.024104252,0.024816696,0.025162328,0.0006843279,0.0010966986,0.00176256,0.024708519,0.00157382,0.0019490673,0.024555676
0.00037122515,0.035566617,0.00055891025,0.032720193,0.033241834,0.0023582592,0.012152609,0.030721346,0.014784964,0.002508213,0.038063094,0.0069838185,0.00015400289,0.027768344,0.0019101856,0.0084552765,0.0006113369,0.0010697675
7.36636e-05,0.020701881,0.014279616,0.004243252,0.00044414913,0.029100183,0.017636957,0.0377902,0.0133365225,0.035015296,0.00048324038,0.0042408057,0.010778302,0.016021032,0.00047108435,0.0072754417,0.009536025,0.028572338
0.00277521,0.00015043715,0.0065281643,0.0008506755,0.020811684,0.01855221,0.023400323,0.0024364423,0.011472867,0.015229147,0.02340566,0.023929635,0.022460388,0.0076080593,0.008562174,0.023585903,0.023589091,0.014651926
0.0023838354,0.024153462,0.0021736359,0.019060746,0.0025971862,0.025334649,0.020507252,0.004672863,0.02534909,0.0021561913,0.00022680999,0.02132817,0.0046278536,0.018132018,0.021678533,0.0065602404,0.02547842,0.023579044
0.00923458,0.023247072,0.020947412,0.00070001074,0.0006220309,0.023107287,0.002967627,0.0057916096,0.015764156,0.0001747266,0.024780953,0.014071533,0.021282071,0.025298478,0.019318461,0.013264879,0.014663043,0.014764054
0.0040563676,0.0015796504,0.0010851474,0.005991744,5.861127e-05,0.029567398,0.027208334,0.0007489765,0.0093726115,0.0083422605,0.030044906,0.00032210015,0.008290583,0.028517218,0.025787316,0.01258585,0.02504089,0.031400047
0.009344586,0.031824827,0.018885333,0.0036131726,0.0007949372,0.0018721462,0.026735246,0.0015538068,0.000354486,0.0063446546,0.025565887,0.011915789,0.016182603,0.0012071416,0.03260032,0.0008667498,0.029662918,0.030675367
0.00011695098,0.024825146,0.0145283295,0.00020392238,0.002084949,0.029859882,0.021872222,0.025910199,0.0018659165,0.007975909,0.0015553447,0.011603222,0.0105551565,0.030601759,0.012720327,0.0044125402,0.020668296,0.02863992
0.003929142,0.0004515221,0.0038160488,0.031037483,0.025013952,0.021319982,0.03786879,0.00094839715,0.014837758,0.0013556024,0.0141397985,0.022572035,0.0074287034,0.00089770346,0.017024407,0.039545253,0.0056866677,0.0021267552
0.008933488,0.005375331,0.018687584,0.02053827,0.01864973,0.01954659,0.015023276,0.006572759,0.0102553945,0.002120143,0.018901745,0.020842327,0.007537011,0.020858312,0.0008336725,0.02069701,0.01666801,0.01795933
0.018066877,0.025069438,0.02479454,0.00042976707,0.013828925,0.022562005,0.01645226,0.024639998,0.0018843507,0.0008124678,0.019520208,0.018654114,0.016257567,0.020458236,0.005956404,0.0051975395,0.014671272,0.00074404624
0.011425165,0.012245775,0.020267697,0.019309586,0.0201163,0.017706802,0.0200631,0.019610725,0.01971208,0.0010363605,0.01658303,0.01855518,0.0011371427,0.014582815,0.019964186,0.003665239,0.01260962,0.0014092227
0.022733252,0.019649278,0.022094753,0.02300285,0.021815687,0.0017156311,0.013310021,0.0031475625,0.020435253,0.021958651,0.008669345,0.019488534,0.0018808189,0.003163841,0.00039056918,0.022185247,0.022384867,0.0019738383
0.024935534,0.024393938,0.0037444956,0.028703397,0.01266248,0.0097535495,0.02647581,0.0015660379,0.00034192094,0.02911886,0.00052734755,0.029401936,0.026883634,0.00030238795,0.0003772941,0.0036300814,0.008280451,0.01890086
0.010668317,0.0019042781,0.0030793746,0.021368869,0.0027644504,0.027426496,0.00027700662,0.016625732,0.029079145,0.025408205,0.028864024,0.01351367,0.0022068345,0.008761111,0.0016327886,0.00015305683,0.027103964,0.029162683
0.025498223,0.0216697,0.0010757351,0.0173211,0.00011303475,0.01223465,0.0021144995,0.03540754,0.01019154,0.003823509,0.032702986,0.0004970954,0.007331907,0.029330408,0.025161821,0.012409559,0.011313831,0.0018028463
0.0014019462,0.00037704967,0.0072566755,0.0029695763,0.01781379,0.023092294,0.020849867,0.022794338,0.018599192,0.00803638,0.023190064,0.00022992164,0.011804445,0.004628155,0.02321446,0.02267504,0.020473981,0.020592825
0.020360362,0.000807393,0.0249111,0.004831322,0.00047064817,0.022209968,0.0072020786,0.0010065535,0.014350565,0.026304914,0.020158028,0.00041288437,0.022986902,0.016217317,0.00926485,0.027301503,0.02762778,0.0035758093
0.0022946892,0.00062652363,0.007726232,0.038313426,0.03904123,0.0014682515,0.040607836,0.041101035,0.0003052962,0.0016958757,0.00381801,0.007833478,0.036801413,0.0024130088,0.010487003,0.013788916,0.00022455743,0.0014531986
0.0007951938,0.02254172,0.02346611,0.022988461,0.0049994164,0.0031143457,0.0053218994,0.0024534496,0.01697594,0.018123273,0.00018142829,0.023724336,0.023524709,0.0013090558,0.014841943,0.021129882,0.02338341,0.021125404
0.008596102,0.013839395,0.002059399,0.00012401759,0.00917392,0.022593979,0.013436445,0.02581424,0.02741915,0.0014624987,0.027673362,0.015559249,7.685861e-05,0.022112645,0.026665084,0.005772789,0.0035762915,0.024044583
0.0002042142,0.00624222,0.021831917,0.011546039,0.0002538142,0.013508359,0.0016569142,0.0066087074,0.024150407,0.021375459,0.025561497,0.01463321,0.0012833544,0.023079187,0.024702897,0.010859765,0.019114858,0.023387197
0.0017394818,0.024168571,0.010565422,0.022056473,8.2006445e-05,0.0031458733,0.022572028,0.001427276,0.024350518,0.023622219,0.023807907,0.0036124699,0.008670356,0.017758895,0.024041614,0.014646359,0.0003596855,0.023372842
0.020338168,0.0050493805,0.019396571,0.011667195,0.019307656,0.01965947,0.005132591,0.018283188,0.017117802,0.01949218,0.019859917,0.002279631,0.019958617,0.020313267,0.02032819,0.0018891669,0.008213761,0.0017132275
0.021689307,0.0066240737,0.0013479629,0.023756022,0.00041096588,0.022598756,0.024354612,0.024198012,0.012282857,0.023856014,0.015982933,0.0053930255,0.007593809,0.014876204,0.023225272,0.00043846047,0.0006840096,0.020687714
0.02548018,0.008095966,0.006590843,0.022557743,0.003829861,0.023348304,0.014255619,0.00025787583,0.00887257,0.013681057,0.015378617,0.016283816,0.021932203,0.020421132,0.02095778,0.001513132,0.00060624286,0.02593706
0.024381083,0.00063827046,0.010145845,0.00051392766,0.00036891046,0.022359183,0.023686454,0.022322474,0.0031025554,0.000119098215,0.00022248687,0.024388144,0.023980564,0.011087803,0.024489855,0.00911951,0.024560051,0.024513781
0.020058656,0.00079442485,0.011468625,0.007551204,0.0010234185,0.0068123145,0.022096416,0.010064179,0.017782984,0.00016354848,0.02414854,0.023646297,0.02665471,0.020772569,0.013390309,0.0021398193,0.026113132,0.01531886
